Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-09-01,01,Robbery,7C20,13R,3200-3299,BRACKENRIDGE,ST,-,1
2011-09-01,01,Robbery,1A10,13R,1100-1199,MAIN,ST,-,1
2011-09-01,00,Robbery,17E10,13R,6000-6099,ELM,ST,-,1
2011-09-01,00,Robbery,6B50,18A,100-199,GOODSON,DR,-,1
2011-09-01,00,Robbery,6B50,18A,0-99,GOODSON,DR,-,1
2011-09-06,13,Robbery,17E20,02B,7500-7599,FONDREN,RD,-,1
2011-09-09,10,Robbery,18F30,18A,6100-6199,FAIRDALE,LN,-,1
2011-09-06,09,Robbery,4F30,18G,1000-1099,HWY 6,-,N,1
2011-09-10,13,Robbery,16E40,13R,6200-6299,COURT,RD,-,1
2011-09-06,03,Robbery,20G70,20A,3900-3999,SYNOTT,RD,-,1
2011-09-06,03,Robbery,17E40,18A,11300-11399,FONDREN,RD,-,1
2011-09-05,23,Robbery,19G10,20A,10500-10599,SPICE,LN,-,1
2011-09-06,00,Robbery,8C60,13R,7400-7499,BIGWOOD,ST,-,1
2011-09-05,20,Robbery,6B60,250,13500-13599,NORTHBOROUGH,DR,-,1
2011-09-05,00,Robbery,14D10,13R,5800-5899,CULLEN,BLVD,-,1
2011-09-10,19,Robbery,2A40,18G,2500-2599,SHEARN,ST,-,1
2011-09-05,19,Robbery,17E30,20A,11500-11599,KEEGANS RIDGE,RD,-,1
2011-09-05,18,Robbery,9C40,20A,600-699,MAXEY,RD,-,1
2011-09-05,16,Robbery,18F50,080,7400-7499,HARWIN,DR,-,1
2011-09-05,15,Robbery,5F10,18G,2300-2399,WIRT,RD,-,1
2011-09-05,16,Robbery,12D60,18U,1700-1799,BAY AREA,BLVD,-,1
2011-09-04,19,Robbery,14D10,20A,3300-3399,YELLOWSTONE,BLVD,-,1
2011-09-05,13,Robbery,19G10,13S,9800-9899,CLUB CREEK,DR,-,1
2011-09-05,04,Robbery,7C50,13R,6000-6099,ALDINE BENDER,RD,-,1
2011-09-05,10,Robbery,18F40,05B,7500-7599,WESTHEIMER,RD,-,1
2011-09-05,04,Robbery,17E10,13R,6300-6399,GULFTON,-,-,1
2011-09-05,02,Robbery,3B50,18A,5100-5199,AIRLINE,DR,-,1
2011-09-04,08,Robbery,12D60,18A,2300-2399,BAY AREA,BLVD,-,1
2011-09-04,23,Robbery,20G70,05P,12900-12999,WESTHEIMER,RD,-,1
2011-09-11,05,Robbery,17E30,20A,10200-10299,BELLFORT,ST,W,1
2011-09-11,06,Robbery,10H40,13R,1100-1199,GRAY,-,-,1
2011-09-11,07,Robbery,12D20,070,10600-10699,FUQUA,ST,-,1
2011-09-04,22,Robbery,19G30,18A,7500-7599,COOK,RD,-,1
2011-09-04,22,Robbery,19G10,20A,7500-7599,CORPORATE,DR,-,1
2011-09-04,22,Robbery,1A30,20D,1500-1599,FAIRVIEW,ST,-,1
2011-09-06,13,Robbery,11H20,20R,6600-6699,KERNEL,ST,-,1
2011-09-05,21,Robbery,12D10,140,9900-9999,GULF,FWY,-,1
2011-09-11,19,Robbery,19G40,080,12600-12699,BISSONNET,ST,-,1
2011-09-05,17,Robbery,17E40,18W,12500-12599,FONDREN,RD,-,1
2011-09-06,19,Robbery,8C50,18G,9400-9499,MESA,DR,-,1
2011-09-06,20,Robbery,20G80,140,2100-2199,HWY 6,-,S,1
2011-09-06,22,Robbery,19G50,13R,9900-9999,BROOKLET,DR,-,1
2011-09-06,23,Robbery,2A10,20R,1600-1699,MCNEIL,-,-,1
2011-09-06,23,Robbery,14D20,080,9200-9299,CULLEN,BLVD,-,1
2011-09-06,23,Robbery,17E40,13B,6300-6399,AIRPORT,BLVD,W,1
2011-09-12,04,Robbery,6B50,070,700-799,NORTH SAM HOUSTON,PKWY,E,1
2011-09-11,23,Robbery,18F30,250,6000-6099,WESTHEIMER,RD,-,1
2011-09-12,05,Robbery,1A20,13R,700-799,WILLARD,-,-,1
2011-09-12,06,Robbery,1A20,13R,300-399,MCGOWEN,ST,-,1
2011-09-12,06,Robbery,19G30,13R,7000-7099,WINDVINE,DR,-,1
2011-09-07,00,Robbery,13D10,18C,5400-5499,TELEPHONE,RD,-,1
2011-09-07,01,Robbery,5F30,18A,8000-8099,TIDWELL,RD,W,1
2011-09-05,00,Robbery,6B60,13R,300-399,GREENS,RD,-,1
2011-09-06,23,Robbery,16E30,20R,6300-6399,OBAN,-,-,1
2011-09-07,01,Robbery,7C20,13R,5000-5099,HIRSCH,RD,-,1
2011-09-07,05,Robbery,8C30,13B,6200-6299,EASTLAND,ST,-,1
2011-09-07,02,Robbery,3B40,18C,200-299,CROSSTIMBERS,-,-,1
2011-09-07,14,Robbery,18F60,240,8000-8099,GESSNER,DR,S,1
2011-09-07,00,Robbery,17E10,13R,6100-6199,GLENMONT,DR,-,1
2011-09-07,15,Robbery,17E20,24F,6600-6699,BISSONNET,ST,-,1
2011-09-07,19,Robbery,16E20,13R,4100-4199,BROOKSTON,ST,-,1
2011-09-07,15,Robbery,7C10,01B,2600-2699,LORRAINE,ST,-,1
2011-09-08,09,Robbery,14D20,20A,7400-7499,CALHOUN,RD,-,1
2011-09-08,09,Robbery,15E20,05Z,5500-5599,AIRPORT,BLVD,W,1
2011-09-08,02,Robbery,4F10,210,1200-1299,GESSNER,DR,-,1
2011-09-08,13,Robbery,5F30,05Q,13700-13799,NORTHWEST,FWY SER,E,1
2011-09-08,13,Robbery,18F50,18A,7600-7699,GULFTON,-,-,1
2011-09-08,14,Robbery,3B10,18B,12100-12199,HEMPSTEAD,HWY,-,1
2011-09-08,14,Robbery,1A50,02B,5100-5199,BUFFALO SPEEDWAY,-,-,1
2011-09-08,15,Robbery,18F60,18U,8300-8399,GESSNER,DR,S,1
2011-09-08,16,Robbery,1A40,20G,3100-3199,ELLA LEE,LN,-,1
2011-09-08,17,Robbery,5F10,120,1100-1199,SILBER,-,-,1
2011-09-08,15,Robbery,17E40,20A,12300-12399,BOB WHITE,DR,-,1
2011-09-08,16,Robbery,19G50,18A,10100-10199,FORUM PARK,DR,-,1
2011-09-08,18,Robbery,10H40,13R,2100-2199,FANNIN,-,-,1
2011-09-08,18,Robbery,19G30,13R,7200-7299,CADDO LAKE,-,-,1
2011-09-08,20,Robbery,6B10,120,7400-7499,AIRLINE,DR,-,1
2011-09-09,08,Robbery,10H70,13R,1700-1799,EWING,ST,-,1
2011-08-29,00,Robbery,19G50,18A,9800-9899,WEST SAM HOUSTON,PKWY,S,1
2011-09-09,11,Robbery,2A10,210,3800-3899,ELYSIAN,ST,-,1
2011-09-06,15,Robbery,6B10,13R,6600-6699,ECHO BROOK,DR,-,1
2011-09-06,16,Robbery,13D20,18O,8200-8299,GULF,FWY,-,1
2011-08-31,09,Robbery,10H20,210,700-799,TELEPHONE,RD,-,1
2011-09-04,18,Robbery,9C40,170,800-899,FEDERAL,RD,-,1
2011-09-07,00,Robbery,19G30,20D,12400-12499,LEADER,ST,-,1
2011-09-07,23,Robbery,6B60,18A,800-899,GREENS,RD,-,1
