Date,_unnamed,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2010-01-07,,06,Burglary,7C10,20C,3500-3599,CLINE,ST,-,1
2010-01-07,,06,Burglary,7C10,20C,3500-3599,CLINE,ST,-,1
2010-01-13,,11,Burglary,5F30,20A,8300-8399,TIDWELL,RD,W,1
2010-01-10,,13,Burglary,17E40,20R,8500-8599,FAWN TERRACE,DR,-,1
2010-01-04,,10,Burglary,19G50,20A,9800-9899,WEST SAM HOUSTON,PKWY,S,1
2010-01-13,,09,Burglary,16E40,20R,6100-6199,SONOMA,WAY,-,1
2010-01-13,,11,Burglary,20G30,20R,3200-3299,SHADOWWALK,DR,-,1
2010-01-27,,16,Burglary,20G30,20A,2800-2899,HAYES,RD,-,1
2010-01-25,,10,Burglary,18F40,20A,9400-9499,WESTHEIMER,RD,-,1
2010-01-13,,15,Burglary,14D10,20R,5100-5199,IDAHO,-,-,1
2010-01-19,,10,Burglary,6B60,20A,17400-17499,IMPERIAL VALLEY,DR,-,1
2010-01-19,,13,Burglary,5F30,20A,6900-6999,HOLLISTER,-,-,1
2010-01-19,,10,Burglary,13D20,20A,8600-8699,BROADWAY,ST,-,1
2010-01-19,,14,Burglary,15E40,20A,8300-8399,EL MUNDO,ST,-,1
2010-01-31,,10,Burglary,17E40,20A,6300-6399,BELLFORT,ST,W,1
2010-01-28,,09,Burglary,9C40,20R,500-599,WOODHURST,-,-,1
2010-01-01,,17,Burglary,16E40,20R,15900-15999,PRYOR,DR,-,1
2010-01-19,,15,Burglary,12D60,20A,16200-16299,EL CAMINO REAL,-,-,1
2010-01-05,,10,Burglary,19G20,20R,11600-11699,MOONMIST,DR,-,1
2010-01-31,,13,Burglary,19G10,20A,7500-7599,CORPORATE,DR,-,1
2010-01-13,,07,Burglary,16E40,20R,16200-16299,CORSAIR,RD,-,1
2010-01-11,,10,Burglary,19G50,20R,11000-11099,LANDSBURY,CT,-,1
2010-01-08,,08,Burglary,19G30,20R,13200-13299,ROBINGLEN,DR,-,1
2010-01-25,,08,Burglary,12D10,20R,9500-9599,PRAIRIE DALE,CT,-,1
2010-01-17,,06,Burglary,6B30,20A,5700-5799,THOUSAND OAKS,CIR,-,1
2010-01-17,,10,Burglary,17E40,20A,6300-6399,AIRPORT,BLVD,W,1
2010-01-11,,20,Burglary,19G40,20A,11700-11799,GLEN,-,S,1
2010-01-11,,07,Burglary,14D40,20R,11900-11999,PANAY VILLAGE,CIR,-,1
2010-01-09,,09,Burglary,2A20,20G,400-499,ARCHER,ST,-,1
2010-01-11,,10,Burglary,1A50,20A,4600-4699,WILD INDIGO,-,-,1
2010-01-11,,07,Burglary,2A20,20R,1000-1099,AURORA,ST,-,1
2010-01-19,,20,Burglary,15E40,20A,7600-7699,KIRBY,DR,-,1
2009-12-28,,06,Burglary,20G10,20A,8700-8799,TOWN PARK,DR,-,1
2010-01-20,,03,Burglary,17E40,20A,8000-8099,CREEKBEND,DR,-,1
2010-01-22,,00,Burglary,18F50,20R,9500-9599,BEVERLYHILL,ST,-,1
2010-01-22,,22,Burglary,8C60,20V,6600-6699,ANNUNCIATION,ST,-,1
2010-01-28,,07,Burglary,20G80,20R,13900-13999,HOLLOWGREEN,DR,-,1
2010-01-26,,04,Burglary,20G30,20R,11100-11199,ROYCE PALMS,DR,-,1
2010-01-08,,13,Burglary,16E40,20R,16500-16599,QUAIL PARK,DR,-,1
2010-01-13,,11,Burglary,3B30,20R,2200-2299,DE MILO,DR,-,1
2010-01-23,,09,Burglary,19G50,20A,10400-10499,SOUTH,DR,-,1
2010-01-02,,17,Burglary,18F50,20C,7400-7499,BELLERIVE,DR,-,1
2010-01-02,,12,Burglary,4F30,20A,1800-1899,BARKER CYPRESS,RD,-,1
2010-01-11,,10,Burglary,3B10,20R,6200-6299,43RD,ST,W,1
2010-01-13,,07,Burglary,19G40,20A,9700-9799,LEAWOOD,BLVD,-,1
2010-01-14,,07,Burglary,20G10,20A,9900-9999,RICHMOND,AVE,-,1
2010-01-27,,09,Burglary,3B40,20V,400-499,WHITNEY,-,E,1
2010-01-28,,06,Burglary,6B10,20A,6200-6299,NORTHLINE,DR,-,1
2010-01-08,,05,Burglary,16E40,20R,8500-8599,QUAIL CROFT,DR,-,1
2010-01-08,,17,Burglary,11H30,20R,8400-8499,LENORE,-,-,1
2010-01-14,,15,Burglary,19G10,20A,9400-9499,CONCOURSE,DR,-,1
2010-01-08,,17,Burglary,19G40,20R,12300-12399,MAGNOLIA CANYON,-,-,1
2010-01-08,,15,Burglary,19G50,20A,10300-10399,LANDS END,DR,-,1
2010-01-12,,00,Burglary,9C40,20R,500-599,WOOD SMOKE,DR,-,1
2010-01-08,,17,Burglary,17E10,20A,6600-6699,DUNLAP,ST,-,1
2010-01-13,,15,Burglary,7C50,20A,5900-5999,GREENS,RD,-,1
2010-01-13,,13,Burglary,13D20,20A,8900-8999,BROADWAY,ST,-,1
2010-01-21,,12,Burglary,19G50,20A,10200-10299,SUGAR BRANCH,DR,-,1
2010-01-08,,00,Burglary,11H10,20P,100-199,FUNSTON,-,-,1
2010-01-08,,08,Burglary,18F30,20A,6000-6099,BEVERLYHILL,ST,-,1
2010-01-08,,17,Burglary,17E40,20A,6200-6299,AIRPORT,BLVD,W,1
2010-01-12,,05,Burglary,20G40,20C,12600-12699,BRIAR PATCH,-,-,1
2010-01-02,,13,Burglary,14D30,20R,5000-5099,CHENNAULT,RD,-,1
2010-01-02,,08,Burglary,6B30,20R,8900-8999,CEDAR TOP,DR,-,1
2010-01-02,,11,Burglary,16E40,20R,6500-6599,RIDGECREEK,DR,W,1
2010-01-15,,10,Burglary,6B10,20R,800-899,CHARLES,RD,-,1
2009-12-31,,15,Burglary,6B60,20A,16800-16899,CITY VIEW,PL,-,1
2010-01-28,,21,Burglary,20G70,20V,3200-3299,ASHLOCK,DR,-,1
2009-12-31,,12,Burglary,1A50,20A,3600-3699,RICHMOND,AVE,-,1
2010-01-12,,12,Burglary,6B30,20V,7500-7599,DEADWOOD,DR,-,1
2009-12-23,,07,Burglary,4F20,20R,9900-9999,EMNORA,LN,-,1
2010-01-22,,15,Burglary,6B20,20R,6800-6899,BETHUNE,DR,-,1
2009-12-21,,22,Burglary,13D20,20R,7500-7599,BUENA VISTA,-,-,1
2009-12-18,,12,Burglary,5F20,20R,8900-8999,COLLEEN,-,-,1
2010-01-03,,00,Burglary,6B60,20A,500-599,GREENS,RD,-,1
2010-01-02,,18,Burglary,6B40,20P,2400-2499,MOREHOUSE,LN,-,1
2010-01-03,,03,Burglary,6B30,20A,5700-5799,LOST FOREST,DR,-,1
2010-01-17,,16,Burglary,20G70,20V,13000-13099,WESTHEIMER,RD,-,1
2010-01-17,,08,Burglary,6B30,20A,6700-6799,ANTOINE,DR,-,1
2010-01-22,,18,Burglary,8C10,20G,8200-8299,SPAULDING,-,-,1
2010-01-02,,20,Burglary,19G40,20V,12500-12599,BROOKGLADE,CIR,-,1
2009-12-19,,05,Burglary,9C40,20R,13000-13099,CORPUS CHRISTI,ST,-,1
2010-01-24,,21,Burglary,18F60,20R,9400-9499,HENDON,LN,-,1
2010-01-01,,00,Burglary,13D10,20R,6300-6399,RUPLEY,CIR,-,1
2010-01-23,,05,Burglary,8C30,20R,6000-6099,BOBBY BURNS,ST,-,1
2010-01-04,,18,Burglary,7C40,20V,10500-10599,HARDY,RD,E,1
2010-01-08,,07,Burglary,6B60,20A,1300-1399,GREENS,PKWY,-,1
2010-01-11,,23,Burglary,1A20,20R,4400-4499,GREELEY,-,-,1
2010-01-20,,05,Burglary,16E40,20R,7700-7799,SIGN,-,-,1
2010-01-11,,08,Burglary,16E40,20R,16400-16499,QUAIL PARK,DR,-,1
2010-01-11,,10,Burglary,14D30,20R,4900-4999,BATAAN,RD,-,1
2010-01-11,,19,Burglary,18F20,20R,5100-5199,LONGMONT,DR,-,1
2010-01-05,,21,Burglary,5F20,20R,1500-1599,ADKINS,RD,-,1
2010-01-05,,18,Burglary,2A30,20R,3400-3499,NORTHWOOD,-,-,1
2009-12-20,,12,Burglary,20G40,20A,12700-12799,BRIAR FOREST,DR,-,1
2010-01-20,,05,Burglary,14D20,20R,4400-4499,ALVIN,ST,-,1
2010-01-08,,19,Burglary,3B30,20R,1300-1399,ALTHEA,DR,-,1
2010-01-12,,09,Burglary,10H50,20A,3200-3299,ALABAMA,ST,-,1
2010-01-07,,17,Burglary,24C30,20A,4600-4699,MAGNOLIA COVE,DR,-,1
2010-01-20,,08,Burglary,13D10,20A,2400-2499,LIDSTONE,-,-,1
2009-12-23,,15,Burglary,6B60,20R,800-899,FOREST IVY,LN,-,1
2010-01-09,,13,Burglary,10H10,20V,5300-5399,AVE J,-,-,1
2010-01-20,,07,Burglary,15E40,20A,2700-2799,BELLFORT,ST,W,1
2010-01-20,,10,Burglary,6B10,20R,700-799,GRENFELL,LN,-,1
2010-01-14,,09,Burglary,17E30,20A,11500-11599,KEEGANS RIDGE,RD,-,1
2010-01-23,,09,Burglary,17E30,20A,9200-9299,BISSONNET,ST,-,1
2010-01-14,,15,Burglary,17E10,20A,6600-6699,DUNLAP,ST,-,1
2010-01-25,,02,Burglary,2A20,20G,700-799,ARCHER,ST,-,1
2010-01-14,,13,Burglary,20G10,20A,10000-10099,WESTPARK,-,-,1
2010-01-23,,15,Burglary,18F60,20R,9300-9399,NEFF,-,-,1
2010-01-23,,12,Burglary,6B60,20A,500-599,SEMINAR,DR,-,1
2010-01-23,,17,Burglary,10H10,20A,1900-1999,RUNNELS,-,-,1
2010-01-26,,15,Burglary,10H80,20R,2200-2299,NORTH,BLVD,-,1
2010-01-26,,08,Burglary,18F40,20A,2500-2599,LAZY HOLLOW,DR,-,1
2010-01-26,,08,Burglary,12D10,20R,10800-10899,SHEPHERD FALLS,LN,-,1
2009-12-23,,18,Burglary,13D20,20R,6900-6999,FLAMINGO,DR,-,1
2009-12-18,,11,Burglary,15E30,20A,4500-4599,BRAESWOOD,BLVD,S,1
2010-01-17,,17,Burglary,14D20,20A,2900-2999,REED,RD,-,1
2010-01-04,,12,Burglary,6B30,20C,5400-5499,LONG CREEK,LN,-,1
2010-01-17,,22,Burglary,19G50,05R,10200-10299,LANDS END,DR,-,1
2010-01-05,,18,Burglary,12D70,20A,200-299,EL DORADO,BLVD,-,1
2009-12-25,,14,Burglary,20G10,20A,9900-9999,TOWN PARK,DR,-,1
2010-01-05,,05,Burglary,3B10,20A,4000-4099,34TH,ST,W,1
2009-12-30,,12,Burglary,18F30,20C,2300-2399,AUGUSTA,DR,-,1
2009-12-31,,18,Burglary,11H10,20R,2200-2299,MARLO,-,-,1
2010-01-08,,05,Burglary,2A50,20R,5100-5199,CORNISH,ST,-,1
2010-01-26,,20,Burglary,8C60,20R,6300-6399,HOPPER,RD,-,1
2010-01-26,,06,Burglary,19G10,20A,9300-9399,WOODFAIR,DR,-,1
2010-01-26,,16,Burglary,10H70,20R,1300-1399,WENTWORTH,-,-,1
2009-12-31,,12,Burglary,6B60,20A,13000-13099,NORTHBOROUGH,DR,-,1
2010-01-03,,12,Burglary,2A10,20R,1400-1499,HARRINGTON,ST,-,1
2010-01-08,,17,Burglary,17E40,20A,12300-12399,SANDPIPER,DR,-,1
2009-10-10,,12,Burglary,8C60,20V,6400-6499,SANDY OAKS,DR,-,1
2010-01-06,,15,Burglary,1A30,20R,1800-1899,LEXINGTON,-,-,1
2009-12-31,,11,Burglary,9C40,20R,13200-13299,JOLIET,-,-,1
2010-01-02,,15,Burglary,17E40,20V,6300-6399,SOUTHWOOD,CT,N,1
2009-11-17,,17,Burglary,7C30,20R,7900-7999,LLOYDMORE,-,-,1
2010-01-26,,10,Burglary,6B60,20A,500-599,GREENS,RD,-,1
2010-01-26,,07,Burglary,19G50,20A,10200-10299,FORUM PARK,DR,-,1
2010-01-26,,06,Burglary,19G40,20A,9900-9999,DAIRY ASHFORD,-,S,1
2010-01-26,,14,Burglary,2A20,20R,700-799,CORDELL,ST,-,1
2010-01-01,,11,Burglary,2A10,20R,1100-1199,LUZON,-,-,1
2010-01-08,,22,Burglary,2A30,20V,700-799,RIDGE,-,-,1
2010-01-26,,14,Burglary,10H50,20R,2100-2199,ELGIN,ST,-,1
2010-01-22,,15,Burglary,5F20,20C,1500-1599,CAMPBELL,RD,-,1
2009-12-17,,15,Burglary,UNK,20R,3900-3999,R V MAYFIELD,DR,-,1
2010-01-26,,21,Burglary,13D20,20R,7500-7599,WESTOVER,-,-,1
2010-01-20,,17,Burglary,19G30,20A,6800-6899,COOK,RD,-,1
2010-01-17,,21,Burglary,2A50,20R,5200-5299,INKER,-,-,1
2010-01-19,,11,Burglary,14D30,20R,5700-5799,BELMARK,ST,-,1
2010-01-20,,07,Burglary,10H70,20R,1300-1399,BLODGETT,ST,-,1
2010-01-20,,06,Burglary,14D40,20R,11800-11899,GREENSHIRE,DR,-,1
2010-01-14,,14,Burglary,10H50,20V,3600-3699,ADAIR,ST,-,1
2010-01-14,,10,Burglary,1A20,20A,900-999,SKYLINE VISTA,-,-,1
2010-01-20,,16,Burglary,8C20,20R,7300-7399,SPRINGDALE,ST,-,1
2010-01-23,,10,Burglary,3B10,20A,3200-3299,MANGUM,-,-,1
2010-01-23,,22,Burglary,15E20,20R,10800-10899,CEDARHURST,DR,-,1
2010-01-15,,10,Burglary,14D20,20W,9300-9399,SIERRA,DR,-,1
2010-01-15,,07,Burglary,18F50,20V,3600-3699,OCEE,RD,-,1
2010-01-21,,05,Burglary,4F20,20A,2400-2499,WEST SAM HOUSTON,PKWY,N,1
2010-01-20,,20,Burglary,12D10,20A,10900-10999,GULF,FWY,-,1
2010-01-22,,18,Burglary,5F20,20V,9100-9199,COLLEEN,-,-,1
2010-01-29,,09,Burglary,2A10,20R,5300-5399,GANO,ST,-,1
2010-01-29,,07,Burglary,9C40,20A,12300-12399,WOOD BAYOU,DR,-,1
2010-01-29,,05,Burglary,13D20,20A,8900-8999,GLENCREST,ST,-,1
2010-01-09,,12,Burglary,3B10,20A,5800-5899,SUNFOREST,-,W,1
2010-01-09,,15,Burglary,2A20,20G,700-799,ARCHER,ST,-,1
2009-08-01,,00,Burglary,1A50,20A,2000-2099,WESTCREEK,LN,-,1
2010-01-20,,17,Burglary,15E30,20V,3000-3099,TILDEN,-,-,1
2010-01-19,,22,Burglary,9C20,20R,8000-8099,KERR,-,-,1
2010-01-29,,20,Burglary,16E10,20R,1800-1899,CREEGAN PARK,CT,-,1
2010-01-15,,17,Burglary,10H60,20V,2900-2999,PALM,-,-,1
2010-01-29,,10,Burglary,18F50,20V,3700-3799,TANGLEWILDE,-,-,1
2010-01-29,,05,Burglary,17E20,20A,9000-9099,FONDREN,RD,-,1
2010-01-17,,23,Burglary,16E30,20A,13900-13999,HILLCROFT,-,-,1
2010-01-18,,00,Burglary,20G20,20R,0-99,RIVERCREST,DR,W,1
2010-01-03,,15,Burglary,19G10,20R,8600-8699,MAPLECREST,DR,-,1
2009-12-25,,11,Burglary,17E20,20A,9100-9199,FONDREN,RD,-,1
2010-01-01,,21,Burglary,16E20,20R,4800-4899,GLENRIDGE,LN,-,1
2010-01-03,,15,Burglary,19G40,20C,12500-12599,BROOKGLADE,CIR,-,1
2009-12-20,,10,Burglary,19G10,20A,10200-10299,BEECHNUT,ST,-,1
2010-01-14,,14,Burglary,2A50,20R,5200-5299,ROSE,-,-,1
2010-01-17,,20,Burglary,6B50,20A,16300-16399,IMPERIAL VALLEY,DR,-,1
2009-12-20,,11,Burglary,6B10,20R,12000-12099,WILKIE,LN,-,1
2010-01-03,,10,Burglary,6B60,20A,17100-17199,IMPERIAL VALLEY,DR,-,1
2010-01-03,,11,Burglary,11H40,20R,1400-1499,MAROBY,AVE,-,1
2010-01-06,,05,Burglary,16E20,20R,14500-14599,NELSON,-,-,1
2009-12-23,,12,Burglary,9C40,20R,13300-13399,FORCE,-,-,1
2010-01-06,,17,Burglary,19G10,20A,10600-10699,BEECHNUT,ST,-,1
2010-01-11,,21,Burglary,14D50,20A,5900-5999,SELINSKY,-,-,1
2010-01-23,,22,Burglary,12D30,20A,12600-12699,GREEN,DR,S,1
2010-01-23,,21,Burglary,20G70,20A,12700-12799,BRANT ROCK,DR,-,1
2010-01-21,,23,Burglary,15E30,20A,4000-4099,LINKWOOD,DR,-,1
2009-12-28,,19,Burglary,4F10,20A,1500-1599,GESSNER,DR,-,1
2010-01-03,,16,Burglary,17E10,20A,5900-5999,BISSONNET,ST,-,1
2010-01-06,,05,Burglary,8C60,20R,7400-7499,WILEY,-,-,1
2009-12-30,,16,Burglary,20G30,20A,10700-10799,MEADOWGLEN,LN,-,1
2010-01-03,,20,Burglary,12D20,20R,11100-11199,SAGEVALLEY,DR,-,1
2010-01-06,,07,Burglary,20G20,20A,600-699,WEST SAM HOUSTON,PKWY,S,1
2010-01-08,,00,Burglary,18F60,20R,8800-8899,STROUD,DR,-,1
2010-01-12,,15,Burglary,14D30,20R,5300-5399,DIEPPE,ST,-,1
2010-01-23,,20,Burglary,14D40,20R,5200-5299,MADDEN,LN,-,1
2009-12-28,,12,Burglary,15E40,20A,8200-8299,CAMBRIDGE,ST,-,1
2009-01-06,,04,Burglary,2A50,20A,900-999,WESTCOTT,-,-,1
2010-01-09,,11,Burglary,2A30,20R,2200-2299,OXFORD,ST,-,1
2010-01-12,,06,Burglary,18F60,20A,8300-8399,LA ROCHE,LN,-,1
2010-01-03,,07,Burglary,16E20,20A,4800-4899,FUQUA,ST,W,1
2010-01-17,,18,Burglary,19G40,20P,12800-12899,DAIRY BROOK,DR,-,1
2009-12-25,,00,Burglary,16E40,20R,5600-5699,LYDEN RIDGE,DR,-,1
2010-01-04,,11,Burglary,20G70,20A,12800-12899,WHITTINGTON,-,-,1
2010-01-09,,11,Burglary,19G10,20A,8500-8599,WEST SAM HOUSTON,PKWY,S,1
2010-01-26,,23,Burglary,4F10,20R,9700-9799,TAPPENBECK,-,-,1
2010-01-26,,07,Burglary,17E40,20A,7900-7999,CREEKBEND,DR,-,1
2010-01-09,,10,Burglary,12D70,20A,19100-19199,GLENWEST,DR,-,1
2010-01-12,,06,Burglary,11H30,20A,8500-8599,WIER,DR,-,1
2010-01-14,,13,Burglary,17E10,20A,5900-5999,ELM,ST,-,1
2010-01-13,,12,Burglary,13D20,20V,7600-7699,HEREFORD,-,-,1
2010-01-26,,20,Burglary,20G70,20A,12900-12999,WHITTINGTON,-,-,1
2010-01-10,,02,Burglary,14D20,20R,3400-3499,BACON,ST,-,1
2010-01-12,,07,Burglary,20G30,20A,3200-3299,WOODLAND PARK,DR,-,1
2010-01-06,,20,Burglary,16E40,20R,7500-7599,MACZALI,DR,-,1
2010-01-09,,13,Burglary,7C30,20P,2500-2599,ALDON,ST,-,1
2010-01-15,,00,Burglary,20G10,20A,9800-9899,RICHMOND,AVE,-,1
2010-01-26,,12,Burglary,14D30,20R,5300-5399,BATAAN,RD,-,1
2010-01-25,,12,Burglary,18F60,20A,9600-9699,WESTWOOD PLACE,DR,-,1
2010-01-11,,18,Burglary,6B40,20G,9400-9499,WILLOW,ST,-,1
2010-01-12,,08,Burglary,19G50,20A,10800-10899,KIPP WAY,DR,-,1
2010-01-12,,05,Burglary,14D40,20R,4300-4399,SORSBY,DR,-,1
2010-01-12,,06,Burglary,14D40,20R,4000-4099,BOTANY,LN,-,1
2009-12-01,,08,Burglary,9C40,20W,13100-13199,BERWICK,ST,-,1
2010-01-18,,15,Burglary,12D30,20A,11700-11799,FUQUA,ST,-,1
2010-01-17,,19,Burglary,7C20,20A,6600-6699,HIRSCH,RD,-,1
2010-01-25,,12,Burglary,11H10,20A,7000-7099,LAWNDALE,-,-,1
2010-01-06,,07,Burglary,16E40,20V,6900-6999,CHASEWOOD,DR,-,1
2010-01-04,,13,Burglary,15E10,20R,5200-5299,LYMBAR,DR,-,1
2010-01-29,,22,Burglary,14D30,20A,6000-6099,BELARBOR,ST,-,1
2010-01-30,,09,Burglary,12D20,20A,10700-10799,SABO,RD,-,1
2010-01-06,,23,Burglary,13D10,250,7300-7399,SOUTHWAY,DR,-,1
2010-01-26,,11,Burglary,7C20,20W,3500-3599,WYRICK,-,-,1
2009-12-18,,17,Burglary,12D40,060,12400-12499,TETON PEAK,WAY,-,1
2010-01-08,,15,Burglary,14D20,20R,4900-4999,BRINKLEY,ST,-,1
2010-01-12,,10,Burglary,2A20,20R,300-399,ARCHER,ST,-,1
2010-01-12,,22,Burglary,12D30,20R,13500-13599,BRIGHT VIEW,LN,-,1
2010-01-12,,08,Burglary,16E20,20R,3900-3999,HEATHERBLOOM,DR,-,1
2010-01-12,,08,Burglary,19G10,20A,8300-8399,WILCREST,DR,-,1
2010-01-18,,06,Burglary,16E30,20R,5700-5799,GRAPEVINE,-,-,1
2010-01-17,,08,Burglary,12D20,20A,11100-11199,FUQUA,ST,-,1
2010-01-18,,07,Burglary,15E40,20A,9100-9199,LAKES AT 610,DR,-,1
2009-12-29,,14,Burglary,3B30,20R,4400-4499,DONNA BELL,LN,-,1
2010-01-12,,09,Burglary,20G40,20A,2300-2399,CRESCENT PARK,DR,-,1
2010-01-17,,17,Burglary,16E10,20R,1300-1399,CANTERVIEW,-,-,1
2010-01-18,,12,Burglary,10H50,20R,3500-3599,BEULAH,ST,-,1
2010-01-18,,08,Burglary,18F40,20A,6400-6499,WESTHEIMER,RD,-,1
2009-01-18,,18,Burglary,15E10,20R,5000-5099,WIGTON,DR,-,1
2009-01-15,,12,Burglary,12D50,20R,16400-16499,LONGVALE,DR,-,1
2010-01-17,,11,Burglary,15E40,20A,8300-8399,EL MUNDO,ST,-,1
2009-12-31,,21,Burglary,19G10,20A,7500-7599,CORPORATE,DR,-,1
2010-01-10,,16,Burglary,8C10,20R,8100-8199,SANDRA,-,-,1
2009-12-11,,15,Burglary,10H70,140,3100-3199,OLD SPANISH,TRL,-,1
2010-01-09,,19,Burglary,16E40,20R,16000-16099,CLARKE SPRINGS,DR,-,1
2010-01-09,,13,Burglary,15E10,20R,5200-5299,LOCH LOMOND,-,-,1
2010-01-15,,14,Burglary,15E20,20R,6000-6099,DENSMORE,DR,-,1
2010-01-21,,08,Burglary,6B10,20A,9400-9499,BAUMAN,RD,-,1
2010-01-09,,18,Burglary,16E40,20R,4700-4799,CALLERY CREEK,DR,-,1
2010-01-21,,07,Burglary,20G30,20C,10800-10899,RICHMOND,AVE,-,1
2010-01-02,,00,Burglary,6B10,20R,11300-11399,BANNISTER,LN,-,1
2010-01-15,,09,Burglary,18F60,20R,9200-9299,ROWAN,LN,-,1
2010-01-15,,07,Burglary,20G80,20A,1400-1499,ELDRIDGE,PKWY,-,1
2010-01-15,,06,Burglary,16E30,20R,6800-6899,LOMA VISTA,-,-,1
2010-01-15,,08,Burglary,6B30,20R,3600-3699,SARDIS,LN,-,1
2010-01-15,,06,Burglary,15E40,20A,9100-9199,LAKES AT 610,DR,-,1
2010-01-21,,09,Burglary,2A10,20A,1700-1799,HARDY,-,-,1
2010-01-21,,05,Burglary,10H10,20R,300-399,EASTWOOD,ST,-,1
2009-12-20,,08,Burglary,15E20,20R,10700-10799,LANDSDOWNE,DR,-,1
2010-01-07,,17,Burglary,11H10,20R,900-999,WOODING,-,-,1
2010-01-21,,12,Burglary,20G20,20A,10600-10699,BRIAR FOREST,DR,-,1
2010-01-21,,08,Burglary,20G80,20A,13100-13199,FALLSVIEW,LN,-,1
2010-01-21,,14,Burglary,16E30,20R,4700-4799,TRAIL LAKE,-,-,1
2010-01-21,,12,Burglary,17E40,20C,6400-6499,PEACOCK HILLS,DR,-,1
2010-01-21,,09,Burglary,19G10,20A,9800-9899,CLUB CREEK,DR,-,1
2010-01-21,,07,Burglary,20G20,20V,10600-10699,BRIAR FOREST,DR,-,1
2010-01-24,,12,Burglary,13D10,20A,6900-6999,SOUTH LP E,-,-,1
2010-01-18,,17,Burglary,16E30,20R,12600-12699,TERRANCE,-,-,1
2010-01-24,,16,Burglary,19G20,20A,4700-4799,KIRKWOOD,DR,S,1
2010-01-24,,17,Burglary,17E20,20A,9000-9099,FONDREN,RD,-,1
2010-01-29,,08,Burglary,13D10,20A,100-199,WINKLER,DR,-,1
2010-01-13,,05,Burglary,16E20,20R,13500-13599,TOWNWOOD,DR,-,1
2009-07-01,,00,Burglary,4F10,20R,1700-1799,TRIWAY,-,-,1
2009-01-06,,15,Burglary,6B40,20R,800-899,ELLINGTON,ST,-,1
2010-01-27,,12,Burglary,24C30,20A,4500-4599,KINGWOOD,DR,-,1
2010-01-29,,20,Burglary,7C10,20R,4400-4499,LEE,-,-,1
2010-01-29,,22,Burglary,19G40,20C,12600-12699,NEWBROOK,DR,-,1
2010-01-27,,09,Burglary,20G50,20R,700-799,BUNKER HILL,RD,-,1
2010-01-27,,07,Burglary,20G20,20C,10600-10699,BRIAR FOREST,DR,-,1
2010-01-27,,18,Burglary,19G50,20A,11300-11399,LANDS END,CIR,-,1
2010-01-27,,09,Burglary,18F30,20A,3000-3099,GREENRIDGE,DR,-,1
2010-01-27,,16,Burglary,15E30,20A,0-99,CHARLESTON PARK,DR,-,1
2010-01-27,,00,Burglary,7C20,20V,2100-2199,STAPLES,-,-,1
2010-01-27,,08,Burglary,8C50,20A,9300-9399,TIDWELL,RD,-,1
2010-01-20,,09,Burglary,12D50,20R,14900-14999,REDWOOD BEND,TRL,-,1
2010-01-24,,17,Burglary,10H40,20C,2900-2999,JACKSON,ST,-,1
2010-01-24,,21,Burglary,16E10,20H,600-699,ANDERSON,RD,E,1
2010-01-24,,23,Burglary,17E10,20A,5800-5899,GLENMONT,DR,-,1
2010-01-27,,06,Burglary,6B30,20A,5800-5899,NORTH HOUSTON ROSSLYN,RD,-,1
2009-12-31,,09,Burglary,19G50,20A,10400-10499,SOUTH,DR,-,1
2010-01-27,,12,Burglary,20G30,20A,2800-2899,HAYES,RD,-,1
2010-01-27,,20,Burglary,10H60,20A,5900-5999,ARDMORE,ST,-,1
2010-01-27,,08,Burglary,20G20,20C,10600-10699,BRIAR FOREST,DR,-,1
2010-01-10,,11,Burglary,5F20,20A,9400-9499,MONTRIDGE,-,-,1
2010-01-07,,12,Burglary,13D10,20A,7400-7499,JOPLIN,-,-,1
2009-12-28,,16,Burglary,10H50,20R,3200-3299,WINBERN,-,-,1
2009-12-31,,00,Burglary,15E30,20A,7100-7199,BUFFALO SPEEDWAY,-,-,1
2010-01-10,,15,Burglary,1A20,20A,2500-2599,LOUISIANA,ST,-,1
2010-01-10,,09,Burglary,17E40,20A,10600-10699,ALBURY,DR,-,1
2010-01-10,,14,Burglary,8C50,20A,9300-9399,TIDWELL,RD,-,1
2010-01-09,,20,Burglary,14D50,20R,5900-5999,SELINSKY,-,-,1
2010-01-09,,15,Burglary,9C20,20R,7900-7999,FILLMORE,ST,-,1
2010-01-31,,16,Burglary,19G50,20A,9800-9899,WEST SAM HOUSTON,PKWY,S,1
2010-01-10,,14,Burglary,11H30,20A,8200-8299,PARK TERRACE,-,-,1
2010-01-08,,13,Burglary,18F30,20R,5900-5999,FAIRDALE,LN,-,1
2010-01-10,,17,Burglary,3B40,20R,1300-1399,36TH,ST,E,1
2010-01-03,,23,Burglary,6B60,20A,1300-1399,GREENS,PKWY,-,1
2009-12-31,,12,Burglary,6B30,20V,8500-8599,SCENIC GREEN,DR,-,1
2009-12-26,,17,Burglary,7C20,20R,4200-4299,PICKFAIR,-,-,1
2010-01-04,,05,Burglary,24C30,20A,4500-4599,KINGWOOD,DR,-,1
2010-01-07,,12,Burglary,19G50,20W,11000-11099,KINGHURST,-,-,1
2010-01-07,,09,Burglary,10H50,20R,2900-2999,ALABAMA,ST,-,1
2009-12-11,,13,Burglary,6B30,20A,5500-5599,DESOTO,ST,-,1
