Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-12-08,22,Robbery,7C30,13R,9500-9599,JENSEN,DR,-,1
2011-12-05,17,Robbery,10H10,13R,2000-2099,RUNNELS,-,-,1
2011-12-08,22,Robbery,12D20,20R,11900-11999,SAGEDOWNE,LN,-,1
2011-12-09,01,Robbery,6B50,18N,100-199,DYNA,DR,-,1
2011-12-09,01,Robbery,2A10,13R,2700-2799,CHAPMAN,ST,-,1
2011-12-09,06,Robbery,16E40,20R,15900-15999,LENCLAIRE,DR,-,1
2011-12-09,07,Robbery,19G30,18A,6700-6799,DAIRY ASHFORD,-,S,1
2011-12-09,01,Robbery,17E20,18C,7400-7499,BISSONNET,ST,-,1
2011-12-12,10,Robbery,6B10,13R,500-599,RITTENHOUSE,ST,E,1
2011-12-12,02,Robbery,8C30,20A,8200-8299,EAST HOUSTON,RD,-,1
2011-12-11,23,Robbery,11H30,18C,8000-8099,HOWARD,DR,-,1
2011-12-09,08,Robbery,16E30,05P,14000-14099,POST OAK,RD,S,1
2011-12-10,03,Robbery,10H60,18A,6400-6499,DEL RIO,ST,-,1
2011-12-10,04,Robbery,17E10,18A,5500-5599,EL CAMINO DEL REY,-,-,1
2011-12-10,04,Robbery,6B10,20A,300-399,LITTLE YORK,RD,W,1
2011-12-10,05,Robbery,19G10,18N,9200-9299,COUNTRY CREEK,DR,-,1
2011-12-10,05,Robbery,19G10,18N,10300-10399,CLUB CREEK,DR,-,1
2011-12-10,06,Robbery,19G10,18A,10000-10099,CLUB CREEK,DR,-,1
2011-12-10,06,Robbery,19G10,18A,9900-9999,CLUB CREEK,DR,-,1
2011-12-10,07,Robbery,16E40,20V,6600-6699,FUQUA,ST,W,1
2011-12-10,05,Robbery,19G10,18T,10300-10399,CLUB CREEK,DR,-,1
2011-12-10,09,Robbery,17E30,13R,8800-8899,GUSTINE,LN,-,1
2011-12-05,15,Robbery,16E40,20R,16100-16199,MALADI,DR,-,1
2011-12-03,15,Robbery,10H50,13R,2700-2799,HOLMAN,-,-,1
2011-12-05,13,Robbery,18F40,18U,8600-8699,WESTHEIMER,RD,-,1
2011-12-10,12,Robbery,18F30,18A,6300-6399,WINDSWEPT,LN,-,1
2011-12-10,13,Robbery,19G40,250,12000-12099,CREEKHURST,DR,-,1
2011-12-10,10,Robbery,19G10,05P,11100-11199,BEECHNUT,ST,-,1
2011-12-10,13,Robbery,20G80,250,2800-2899,HWY 6,-,S,1
2011-12-10,14,Robbery,1A20,18B,2700-2799,SMITH,-,-,1
2011-12-10,15,Robbery,6B10,080,400-499,LITTLE YORK,RD,W,1
2011-12-10,16,Robbery,6B40,18C,600-699,MOUNT HOUSTON,RD,W,1
2011-12-06,16,Robbery,12D70,18O,18100-18199,GULF,FWY SER,W,1
2011-12-06,19,Robbery,4F20,20A,9900-9999,KEMPWOOD,DR,-,1
2011-12-06,20,Robbery,19G40,13R,12000-12099,LONGBROOK,DR,-,1
2011-12-06,23,Robbery,13D20,18A,8700-8799,BROADWAY,ST,-,1
2011-12-06,23,Robbery,13D20,20A,8500-8599,BROADWAY,ST,-,1
2011-12-05,21,Robbery,8C10,13R,9200-9299,LOCKWOOD,DR,-,1
2011-12-10,03,Robbery,5F10,20A,1800-1899,JOHANNA,-,-,1
2011-12-10,17,Robbery,17E10,18A,6000-6099,GLENMONT,DR,-,1
2011-12-10,18,Robbery,13D20,20A,8100-8199,STONE,-,-,1
2011-12-10,20,Robbery,14D20,13R,3800-3899,BELLFORT,ST,-,1
2011-12-10,20,Robbery,7C50,23S,15000-15099,OLD HUMBLE,RD,-,1
2011-12-10,20,Robbery,20G10,18A,5900-5999,RANCHESTER,DR,-,1
2011-12-10,21,Robbery,6B50,210,11300-11399,NORTH,FWY,-,1
