Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Offenses
2014-06-20,15,Burglary,13D10,6100-6199,RIDGEMONT,-,-,1
2014-07-02,15,Robbery,13D10,3400-3499,BROAD,ST,-,1
2014-07-02,19,Burglary,13D10,3900-3999,ERBY,ST,-,1
2014-07-21,09,Burglary,13D10,7200-7299,GULF,FWY,-,1
2014-07-21,06,Theft,13D10,6300-6399,LOOP,-,S,1
2014-07-16,06,Theft,13D10,5900-5999,GRIGGS,-,-,1
2014-07-26,21,Theft,13D10,3000-3099,GOLFCREST,BLVD,-,1
2014-07-29,11,Burglary,13D10,6100-6199,WILLOW DALE,ST,-,1
2014-07-23,16,Theft,13D10,4300-4399,TELEPHONE,-,-,1
2014-07-23,12,Theft,13D10,6300-6399,GRIGGS,-,-,1
2014-07-24,16,Theft,13D10,6800-6899,GULF,FWY,-,1
2014-07-30,09,Auto Theft,13D10,6500-6599,EPPES,ST,-,1
2014-07-30,09,Auto Theft,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-30,19,Auto Theft,13D20,8800-8899,BROADWAY,ST,-,1
2014-07-24,09,Robbery,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-22,13,Burglary,13D20,7700-7799,ROCKHILL,-,-,1
2014-07-28,23,Theft,13D20,7000-7099,KINGSWAY,-,-,1
2014-07-26,17,Theft,13D20,8100-8199,CAYTON,ST,-,1
2014-07-25,22,Burglary,13D20,6700-6799,TELEPHONE,-,-,1
2014-07-26,08,Theft,13D20,9100-9199,GULF,FWY,-,1
2014-07-16,10,Auto Theft,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-15,09,Theft,13D20,8200-8299,BROADWAY ST 157,-,-,1
2014-07-15,13,Burglary,13D20,8400-8499,BROADWAY,ST,-,1
2014-07-16,21,Robbery,13D20,6100-6199,TELEPHONE,-,-,1
2014-07-03,13,Theft,13D20,4000-4099,COLGATE,-,-,1
2014-07-01,22,Theft,13D20,7900-7999,MORLEY,-,-,1
2014-06-30,08,Theft,13D20,6700-6799,GLEN ROCK,DR,-,1
2014-07-07,10,Burglary,13D20,6700-6799,SANTA FE,DR,-,1
2014-07-05,17,Burglary,13D20,8500-8599,BROADWAY,ST,-,1
2014-07-03,22,Robbery,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-04,15,Burglary,13D20,7900-7999,MORLEY,-,-,1
2014-07-04,22,Robbery,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-05,14,Theft,13D20,6300-6399,TELEPHONE,-,-,1
2014-07-08,14,Theft,13D20,4000-4099,BROADWAY,ST,-,1
2014-07-09,16,Theft,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-10,11,Theft,13D20,7900-7999,MORLEY,-,-,1
2014-07-11,00,Robbery,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-11,09,Auto Theft,13D20,8500-8599,GLENHEATH,ST,-,1
2014-07-05,10,Burglary,13D20,7900-7999,MORLEY,-,-,1
2014-07-06,10,Theft,13D20,7900-7999,GROVE RIDGE,DR,-,1
2014-07-05,23,Robbery,13D20,5700-5799,TELEPHONE,-,-,1
2014-07-01,14,Auto Theft,13D20,7500-7599,DILLON,ST,-,1
2014-07-03,02,Aggravated Assault,13D20,6400-6499,WESTOVER,-,-,1
2014-06-29,13,Theft,13D20,8100-8199,GULF,FWY,-,1
2014-07-06,20,Robbery,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-06,18,Theft,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-12,18,Auto Theft,13D20,7900-7999,LEONORA,-,-,1
2014-07-12,06,Auto Theft,13D20,8400-8499,GLENSCOT,-,-,1
2014-07-11,06,Robbery,13D20,6900-6999,BELLFORT,ST,-,1
2014-07-11,14,Burglary,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-10,12,Burglary,13D20,6800-6899,HERON,DR,-,1
2014-07-10,17,Theft,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-18,13,Burglary,13D20,6900-6999,BRACE,ST,-,1
2014-07-18,13,Theft,13D20,7500-7599,MORLEY,-,-,1
2014-07-18,20,Auto Theft,13D20,8900-8999,GLEN CREST ST APT 8117,-,-,1
2014-07-17,08,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-17,05,Auto Theft,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-14,15,Theft,13D20,6700-6799,GLEN ROCK,DR,-,1
2014-07-15,09,Burglary,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-16,09,Burglary,13D20,5900-5999,NUNN,-,-,1
2014-07-16,13,Theft,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-25,15,Theft,13D20,6900-6999,BELLFORT,ST,-,1
2014-07-26,20,Robbery,13D20,8400-8499,BROADWAY,ST,-,1
2014-07-23,14,Aggravated Assault,13D20,8500-8599,HINMAN,-,-,1
2014-07-23,18,Auto Theft,13D20,8100-8199,BROADWAY,ST,-,1
2014-07-20,00,Robbery,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-22,18,Robbery,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-23,01,Theft,13D20,6900-6999,VILLA,DR,-,1
2014-07-21,23,Robbery,13D20,6300-6399,NUNN,-,-,1
2014-07-21,15,Robbery,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-30,12,Theft,13D20,7800-7899,BELLFORT,ST,-,1
2014-07-29,19,Theft,13D20,7700-7799,DIXIE,DR,-,1
2014-07-27,11,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-28,19,Burglary,13D20,7400-7499,EVANS,ST,-,1
2014-07-31,18,Robbery,13D20,7900-7999,MORLEY,-,-,1
2014-07-30,15,Theft,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-23,00,Robbery,13D20,7900-7999,MORLEY 4191,-,-,1
2014-07-23,14,Theft,13D20,7500-7599,PARK PLACE,BLVD,-,1
2014-07-28,11,Burglary,13D20,7900-7999,SANTA ELENA,-,-,1
2014-07-17,16,Burglary,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-18,04,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-18,11,Burglary,13D20,6800-6899,DIXIE,DR,-,1
2014-07-19,00,Theft,13D20,6100-6199,WAYSIDE,-,S,1
2014-07-19,22,Robbery,13D20,8800-8899,BROADWAY,ST,-,1
2014-07-21,05,Theft,13D20,6500-6599,LYNDHURST,DR,-,1
2014-07-20,17,Robbery,13D20,8500-8599,BROADWAY,ST,-,1
2014-07-21,08,Theft,13D20,7500-7599,PARK PLACE,BLVD,-,1
2014-07-14,17,Theft,13D20,8300-8399,BROADWAY,ST,-,1
2014-07-14,13,Theft,13D20,6300-6399,HEFFERNAN,ST,-,1
2014-07-12,22,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-11,19,Theft,13D20,8200-8299,BROADWAY,ST,-,1
2014-07-11,22,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-07,19,Robbery,13D20,6700-6799,TELEPHONE,-,-,1
2014-07-05,16,Robbery,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-06,14,Theft,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-07,10,Theft,13D20,7100-7199,DIXIE,DR,-,1
2014-07-04,13,Theft,13D20,6800-6899,DIXIE,DR,-,1
2014-07-05,10,Theft,13D20,8100-8199,STONE,-,-,1
2014-07-05,11,Theft,13D20,7300-7399,LA PASEO,-,-,1
2014-07-30,08,Theft,13D20,8100-8199,DE LEON,ST,-,1
2014-07-30,14,Theft,13D20,6700-6799,WHITE FRIARS,DR,-,1
2014-07-31,12,Robbery,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-02,12,Theft,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-01,12,Theft,13D20,8500-8599,BROADWAY,ST,-,1
2014-07-07,16,Burglary,13D20,7300-7399,LA PASEO,-,-,1
2014-07-07,16,Theft,13D20,7600-7699,WILMERDEAN,-,-,1
2014-07-11,10,Robbery,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-11,23,Robbery,13D20,8200-8299,BROADWAY,ST,-,1
2014-07-12,12,Theft,13D20,7800-7899,ROCKHILL,-,-,1
2014-07-12,18,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-14,03,Robbery,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-14,12,Theft,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-13,14,Auto Theft,13D20,8400-8499,GULF,FWY,-,2
2014-07-13,04,Theft,13D20,6900-6999,BELLFORT,ST,-,1
2014-07-10,07,Auto Theft,13D20,8700-8799,BROADWAY,ST,-,2
2014-07-10,07,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-10,10,Theft,13D20,8300-8399,BROADWAY,ST,-,1
2014-07-07,21,Robbery,13D20,7000-7099,MONROE,RD,-,1
2014-07-18,17,Theft,13D20,8500-8599,GULF,FWY,-,1
2014-07-18,18,Burglary,13D20,7500-7599,HAYWOOD,DR,-,1
2014-07-18,16,Auto Theft,13D20,8900-8999,BROADWAY APT 9226,-,-,1
2014-07-18,19,Burglary,13D20,6700-6799,TELEPHONE,-,-,1
2014-07-21,08,Theft,13D20,8700-8799,AIRPORT,BLVD,-,1
2014-07-16,14,Burglary,13D20,7900-7999,MORLEY,-,-,1
2014-07-17,14,Theft,13D20,8700-8799,AIRPORT,BLVD,-,1
2014-07-17,21,Robbery,13D20,5900-5999,TELEPHONE,-,-,1
2014-07-16,11,Aggravated Assault,13D20,6600-6699,FLAMINGO,DR,-,1
2014-07-15,08,Theft,13D20,7500-7599,BELLFORT,ST,-,1
2014-07-21,21,Robbery,13D20,8200-8299,BROADWAY,ST,-,1
2014-07-24,13,Theft,13D20,8300-8399,GULF,FWY,-,1
2014-07-24,05,Auto Theft,13D20,8600-8699,HINMAN,-,-,1
2014-07-26,04,Burglary,13D20,7900-7999,BELLFORT,ST,-,1
2014-07-27,03,Aggravated Assault,13D20,8200-8299,STONE,-,-,1
2014-07-27,18,Aggravated Assault,13D20,7700-7799,BELLFORT,ST,-,1
2014-07-27,15,Burglary,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-28,11,Theft,13D20,7500-7599,PARK PLACE,BLVD,-,1
2014-07-31,15,Theft,13D20,8300-8399,BROADWAY,ST,-,1
2014-07-30,21,Robbery,13D20,8500-8599,BROADWAY,ST,-,1
2014-07-31,13,Theft,13D20,8400-8499,BROADWAY,ST,-,1
2014-07-11,14,Burglary,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-11,14,Theft,13D20,8200-8299,BROADWAY,ST,-,1
2014-07-14,10,Robbery,13D20,6200-6299,CHAFFIN,ST,-,1
2014-07-14,12,Aggravated Assault,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-14,13,Theft,13D20,7900-7999,MORLEY,-,-,1
2014-07-13,23,Burglary,13D20,9000-9099,GULF,FWY,-,1
2014-07-12,21,Aggravated Assault,13D20,8500-8599,GULF,FWY,-,1
2014-07-08,11,Theft,13D20,5700-5799,TELEPHONE,-,-,1
2014-07-08,16,Burglary,13D20,7600-7699,DIXIE,DR,-,1
2014-07-11,09,Robbery,13D20,8900-8999,GLENCREST,ST,-,1
2014-07-11,09,Theft,13D20,6200-6299,LUCE,-,-,1
2014-07-09,17,Robbery,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-05,06,Robbery,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-07,08,Robbery,13D20,6000-6099,LANDFALL,LN,-,1
2014-07-03,06,Theft,13D20,7900-7999,MORLEY,-,-,1
2014-07-24,17,Theft,13D20,8600-8699,CAYTON,ST,-,1
2014-07-24,18,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-23,15,Theft,13D20,8300-8399,BROADWAY,ST,-,1
2014-07-24,07,Auto Theft,13D20,8600-8699,AIRPORT,BLVD,-,1
2014-07-22,12,Burglary,13D20,6700-6799,TELEPHONE,-,-,1
2014-07-22,06,Aggravated Assault,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-25,23,Aggravated Assault,13D20,6500-6599,BELLFORT,ST,-,1
2014-07-26,19,Burglary,13D20,7000-7099,THRUSH,DR,-,1
2014-07-26,22,Auto Theft,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-26,22,Robbery,13D20,6000-6099,LANDFALL,LN,-,1
2014-07-27,12,Theft,13D20,7000-7099,BELLFORT,ST,-,1
2014-07-17,15,Burglary,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-17,00,Theft,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-16,16,Theft,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-16,13,Burglary,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-14,15,Robbery,13D20,7900-7999,MORLEY,-,-,1
2014-07-18,16,Theft,13D20,6500-6599,DIXIE,DR,-,1
2014-07-18,19,Burglary,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-20,11,Burglary,13D20,7000-7099,DILLON,ST,-,1
2014-07-20,09,Robbery,13D20,8900-8999,GLENCREST,ST,-,1
2014-07-21,10,Theft,13D20,8900-8999,GLENCREST,ST,-,1
2014-07-30,16,Theft,13D20,6100-6199,TELEPHONE,-,-,1
2014-07-18,17,Burglary,13D20,7900-7999,MORLEY,-,-,1
2014-07-18,13,Aggravated Assault,13D20,3900-3999,BROADWAY,ST,-,2
2014-07-20,16,Theft,13D20,6700-6799,HOLLYGROVE,DR,-,1
2014-07-20,06,Auto Theft,13D20,6000-6099,HOGUE,-,-,1
2014-07-14,23,Auto Theft,13D20,8300-8399,GULF,FWY,-,1
2014-07-15,09,Theft,13D20,7400-7499,FAUNA,-,-,1
2014-07-22,09,Theft,13D20,7500-7599,PARK PLACE,BLVD,-,1
2014-07-27,14,Burglary,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-28,18,Theft,13D20,7900-7999,MOSLEY,RD,-,1
2014-07-28,10,Theft,13D20,8900-8999,BROADWAY,-,-,1
2014-07-04,10,Burglary,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-06,00,Robbery,13D20,8900-8999,BROADWAY,ST,-,1
2014-06-19,14,Theft,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-02,17,Robbery,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-03,06,Robbery,13D20,7400-7499,LAKEHURST,DR,-,1
2014-07-08,14,Theft,13D20,9200-9299,GULF,FWY,-,1
2014-07-09,07,Burglary,13D20,6600-6699,LEDBETTER,-,-,1
2014-07-10,15,Burglary,13D20,7500-7599,ROCKHILL,-,-,1
2014-07-11,11,Theft,13D20,6300-6399,TELEPHONE,-,-,1
2014-07-11,12,Theft,13D20,7900-7999,LEONORA,-,-,1
2014-07-31,07,Auto Theft,13D20,7600-7699,CAYTON,ST,-,1
2014-07-31,08,Auto Theft,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-31,18,Burglary,13D20,8500-8599,BROADWAY,ST,-,1
2014-07-29,14,Burglary,13D20,8500-8599,BROADWAY,ST,-,1
2014-07-07,20,Theft,13D20,6100-6199,TELEPHONE,-,-,1
2014-07-08,23,Burglary,13D20,6700-6799,TELEPHONE,-,-,1
2014-07-13,02,Aggravated Assault,13D20,8300-8399,GULF,FWY,-,1
2014-07-12,18,Burglary,13D20,7100-7199,DIXIE,DR,-,1
2014-07-06,16,Burglary,13D20,8900-8999,GLENCREST,-,-,1
2014-07-05,08,Theft,13D20,7900-7999,BELLFORT,ST,-,1
2014-07-03,13,Aggravated Assault,13D20,7500-7599,BELLFORT,ST,-,1
2014-07-01,07,Burglary,13D20,8200-8299,STONE,-,-,1
2014-07-01,07,Burglary,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-02,11,Burglary,13D20,8200-8299,STONE,-,-,1
2014-07-03,00,Robbery,13D20,6300-6399,TELEPHONE,-,-,1
2014-07-28,16,Theft,13D20,9200-9299,AIRPORT,BLVD,-,1
2014-07-26,22,Theft,13D20,8600-8699,AIRPORT,BLVD,-,1
2014-07-27,01,Theft,13D20,8100-8199,ANACORTES,ST,-,1
2014-07-24,16,Burglary,13D20,7000-7099,HERON,DR,-,1
2014-07-22,21,Auto Theft,13D20,6000-6099,LANCASTER,-,-,1
2014-07-23,10,Theft,13D20,6900-6999,ASHBURN,ST,-,1
2014-07-23,16,Theft,13D20,6700-6799,HAYWOOD,DR,S,1
2014-07-17,12,Burglary,13D20,6900-6999,DILLON,ST,-,1
2014-07-18,03,Auto Theft,13D20,8200-8299,ROCKHILL,-,-,1
2014-07-15,18,Auto Theft,13D20,9100-9199,GULF,FWY,-,1
2014-07-16,10,Theft,13D20,5800-5899,TELEPHONE,-,-,1
2014-07-20,09,Robbery,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-18,18,Burglary,13D20,7900-7999,GLENVISTA,ST,-,1
2014-07-18,21,Burglary,13D20,8900-8999,GLENCREST,ST,-,1
2014-07-19,07,Theft,13D20,7400-7499,EVANS,ST,-,1
2014-07-30,09,Auto Theft,13D20,8100-8199,STONE,-,-,1
2014-07-29,13,Burglary,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-30,14,Theft,13D20,6700-6799,MT CARMEL,-,-,1
2014-07-31,17,Theft,13D20,7500-7599,BELLFORT,ST,-,1
2014-07-12,18,Theft,13D20,8200-8299,BROADWAY,ST,-,1
2014-07-08,16,Theft,13D20,8800-8899,GULF,FWY,-,1
2014-07-08,10,Aggravated Assault,13D20,8400-8499,BROADWAY,ST,-,1
2014-07-09,15,Robbery,13D20,8900-8999,GLENCREST,ST,-,1
2014-07-09,09,Theft,13D20,8700-8799,BROADWAY,ST,-,1
2014-07-09,11,Theft,13D20,8300-8399,BROADWAY,ST,-,1
2014-07-10,12,Theft,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-01,14,Theft,13D20,8700-8799,GULF,FWY,-,1
2014-07-01,05,Auto Theft,13D20,6200-6299,CHAFFIN,ST,-,1
2014-06-30,19,Theft,13D20,8800-8899,AIRPORT,BLVD,-,1
2014-07-03,11,Theft,13D20,8900-8999,GLENCREST,ST,-,1
2014-07-02,11,Burglary,13D20,8400-8499,BROADWAY,ST,-,1
2014-07-02,12,Rape,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-06,00,Burglary,13D20,7900-7999,GLENBRAE,ST,-,1
2014-07-04,18,Burglary,13D20,8600-8699,BROADWAY,ST,-,1
2014-07-04,23,Burglary,13D20,7100-7199,MONROE,RD,-,1
2014-07-15,21,Robbery,13D20,8800-8899,GLENCREST,ST,-,1
2014-07-16,04,Auto Theft,13D20,8900-8999,BROADWAY,ST,-,1
2014-07-17,17,Theft,13D20,5200-5299,TELEPHONE,RD,-,1
2014-07-20,13,Theft,13D20,7500-7599,ROCKHILL,-,-,1
2014-07-26,22,Auto Theft,13D20,8700-8799,AIRPORT,BLVD,-,1
2014-07-26,07,Burglary,13D20,8100-8199,GLEN DELL,CT,-,1
2014-07-22,19,Burglary,13D20,8500-8599,BROADWAY,ST,-,1
2014-07-14,13,Theft,13D30,8200-8299,TEWANTIN,-,-,1
2014-06-28,18,Auto Theft,13D30,7600-7699,AIRPORT,BLVD,-,1
2014-06-30,08,Theft,13D30,7400-7499,OREM,DR,E,1
2014-05-12,16,Auto Theft,13D30,7600-7699,AIRPORT,BLVD,-,1
2014-07-07,09,Auto Theft,13D30,8200-8299,KOPMAN,DR,-,1
2014-07-09,12,Theft,13D30,7900-7999,AIRPORT,BLVD,-,1
2014-07-15,15,Theft,13D30,800-899,BRISBANE,ST,-,1
2014-07-29,17,Auto Theft,13D30,9500-9599,TELEPHONE,-,-,1
2014-07-16,14,Auto Theft,13D40,9700-9799,TELEPHONE,-,-,1
2014-07-18,16,Theft,13D40,8400-8499,SAYLYNN,LN,-,1
2014-07-25,17,Burglary,13D40,8100-8199,HICKOK,LN,-,1
2014-07-12,17,Theft,13D40,8000-8099,FUQUA,ST,-,1
2014-07-11,12,Theft,13D40,,PEARLAND,PKWY,-,1
2014-07-08,17,Theft,13D40,8400-8499,SAM HOUSTON,PKWY,S,1
2014-07-30,20,Theft,13D40,8500-8599,SAM HOUSTON,PKWY,S,1
2014-07-28,14,Theft,13D40,11500-11599,PEARLAND,PKWY,-,1
2014-07-27,18,Theft,13D40,7900-7999,SAM HOUSTON,PKWY,S,1
2014-07-14,13,Burglary,13D40,8300-8399,PEEKSKILL,LN,-,1
2014-07-01,02,Theft,13D40,7900-7999,SAM HOUSTON,PKWY,S,1
2014-07-04,11,Theft,13D40,8500-8599,SAM HOUSTON,PKWY,S,1
,15,Theft,13D40,8500-8599,SAM HOUSTON,PKWY,S,1
2014-07-13,00,Theft,13D40,8400-8499,SAM HOUSTON,PKWY,S,1
2014-07-29,08,Theft,13D40,10900-10999,TELEPHONE,-,-,1
2014-07-24,17,Auto Theft,13D40,7900-7999,SAM HOUSTON,PKWY,S,1
2014-07-25,08,Auto Theft,13D40,10200-10299,TELEPHONE,-,-,1
2014-07-31,16,Burglary,13D40,8100-8199,TAREYTON,LN,-,1
2014-07-04,00,Theft,13D40,9700-9799,TELEPHONE,-,-,1
2014-07-12,17,Theft,13D40,8500-8599,SAM HOUSTON,PKWY,S,1
2014-07-09,19,Burglary,13D40,8400-8499,HALL,RD,-,1
2014-07-09,08,Robbery,13D40,10400-10499,WINGTIP,DR,-,1
2014-07-26,13,Theft,13D40,10900-10999,TELEPHONE,-,-,1
2014-07-12,21,Robbery,13D40,10000-10099,TELEPHONE,-,-,1
2014-07-10,17,Burglary,13D40,7700-7799,CECIL RIDGE,ST,-,1
2014-07-06,13,Theft,13D40,7500-7599,SAM HOUSTON,PKWY,S,1
2014-07-19,20,Theft,13D40,8200-8299,GULFWOOD,LN,-,1
2014-07-15,15,Burglary,13D40,8100-8199,CONSTELLATION,LN,-,1
2014-07-15,10,Theft,13D40,7900-7999,SAM HOUSTON,PKWY,-,1
2014-07-18,14,Burglary,13D40,8000-8099,HOLIDAY,LN,-,1
2014-07-01,18,Burglary,13D40,8400-8499,WAYFARER,LN,-,1
2014-07-12,00,Theft,13D40,7800-7899,SAM HOUSTON,PKWY,S,1
2014-07-09,10,Robbery,14D10,5100-5199,YELLOWSTONE,BLVD,-,1
2014-07-09,22,Theft,14D10,6300-6399,MARTIN LUTHER KING,BLVD,-,1
2014-07-01,19,Theft,14D10,7100-7199,FOSTER,ST,-,1
2014-06-01,12,Theft,14D10,5900-5999,GRACE,LN,-,1
2014-07-04,06,Theft,14D10,6600-6699,DEL RIO,ST,-,1
2014-07-07,02,Burglary,14D10,3600-3699,OLD SPANISH,TRL,-,1
2014-07-18,04,Burglary,14D10,5100-5199,CORTELYOU,LN,-,1
2014-07-15,13,Theft,14D10,6800-6899,DEL RIO,ST,-,1
2014-07-23,10,Burglary,14D10,6700-6799,CULLEN,BLVD,-,1
2014-07-22,18,Theft,14D10,5000-5099,HULL,-,-,1
2014-07-24,20,Burglary,14D10,5500-5599,GRIGGS,-,-,1
2014-07-24,04,Aggravated Assault,14D10,4900-4999,GREN,-,-,2
2014-07-25,09,Burglary,14D10,4600-4699,PERRY,-,-,1
2014-07-28,20,Burglary,14D10,7200-7299,CONLEY,ST,-,1
2014-07-29,20,Robbery,14D10,3300-3399,YELLOWSTONE,BLVD,-,1
2014-07-16,07,Aggravated Assault,14D10,5900-5999,LOOP,-,S,1
2014-07-21,19,Theft,14D10,5800-5899,CULLEN,BLVD,-,1
2014-07-21,14,Theft,14D10,5600-5699,MYKAWA,-,-,1
2014-07-23,13,Theft,14D10,6000-6099,SCOTTCREST,DR,-,1
2014-07-24,03,Robbery,14D10,4900-4999,GRIGGS,-,-,1
2014-07-27,07,Theft,14D10,6800-6899,SHERWOOD,DR,-,1
2014-07-28,06,Theft,14D10,6600-6699,DEL RIO,ST,-,1
2014-07-04,05,Theft,14D10,3700-3799,WARD,-,-,1
2014-07-02,22,Robbery,14D10,6700-6799,SIDNEY,-,-,1
2014-07-09,12,Theft,14D10,7100-7199,SAINT AUGUSTINE,-,-,1
2014-07-31,09,Theft,14D10,6700-6799,FOSTER,ST,-,1
2014-07-31,16,Burglary,14D10,6800-6899,CONLEY,ST,-,1
2014-07-22,02,Theft,14D10,6200-6299,MARTIN LUTHER KING,BLVD,-,1
2014-07-24,09,Theft,14D10,6600-6699,SAINT AUGUSTINE,-,-,1
2014-07-23,17,Theft,14D10,5000-5099,GRIGGS,-,-,1
2014-07-15,05,Auto Theft,14D10,4000-4099,CORDER,ST,-,1
2014-07-20,04,Burglary,14D10,3300-3399,YELLOWSTONE,BLVD,-,1
2014-07-18,09,Burglary,14D10,6700-6799,GOFORTH,ST,-,1
2014-07-19,13,Theft,14D10,5700-5799,BLYTHEWOOD,-,-,1
2014-07-08,17,Theft,14D10,3300-3399,YELLOWSTONE,BLVD,-,1
2014-07-12,13,Auto Theft,14D10,6400-6499,SHERWOOD,DR,-,1
2014-07-11,12,Theft,14D10,6600-6699,MADRID,-,-,1
2014-07-04,14,Burglary,14D10,7000-7099,GOFORTH,ST,-,1
2014-07-04,16,Burglary,14D10,5500-5599,GRIGGS,-,-,1
2014-07-05,17,Aggravated Assault,14D10,6400-6499,ST AUGUSTINE,-,-,1
2014-06-21,16,Theft,14D10,5500-5599,GRIGGS,-,-,1
2014-07-29,22,Aggravated Assault,14D10,6400-6499,TIERWESTER,-,-,1
2014-07-28,23,Aggravated Assault,14D10,5100-5199,BROWNCROFT,-,-,1
2014-07-30,08,Robbery,14D10,4200-4299,YELLOWSTONE,BLVD,-,1
2014-07-31,06,Burglary,14D10,3600-3699,OLD SPANISH,TRL,-,1
2014-07-31,11,Auto Theft,14D10,7000-7099,GOFORTH,ST,-,1
2014-07-22,15,Auto Theft,14D10,6200-6299,SIDNEY,-,-,2
2014-07-23,11,Theft,14D10,6600-6699,EASTWOOD,ST,-,1
2014-07-22,20,Murder,14D10,4900-4999,WAYLAND,-,-,1
2014-07-21,14,Auto Theft,14D10,6800-6899,CULLEN,BLVD,-,1
2014-07-20,18,Theft,14D10,6600-6699,MADRID,-,-,1
2014-07-19,18,Theft,14D10,6800-6899,DUMBLE,ST,-,1
2014-07-16,01,Robbery,14D10,4700-4799,YELLOWSTONE,BLVD,-,1
2014-07-15,18,Burglary,14D10,4900-4999,OLD SPANISH,TRL,-,1
2014-07-09,15,Theft,14D10,6100-6199,SCOTTCREST,DR,-,1
2014-07-10,12,Theft,14D10,6900-6999,WINTON,ST,-,1
2014-07-14,03,Robbery,14D10,6800-6899,CULLEN,BLVD,-,1
2014-07-14,07,Auto Theft,14D10,6700-6799,EASTWOOD,ST,-,1
2014-07-03,03,Aggravated Assault,14D10,6000-6099,SCHROEDER,RD,-,1
2014-07-01,03,Aggravated Assault,14D10,6700-6799,LOZIER,ST,-,1
2014-07-05,16,Auto Theft,14D10,5100-5199,PERRY,-,-,1
2014-07-24,02,Theft,14D10,6300-6399,MARTIN LUTHER KING,BLVD,-,1
2014-07-24,09,Burglary,14D10,3600-3699,YOSEMITE,-,-,1
2014-07-24,10,Theft,14D10,3800-3899,OLD SPANISH,TRL,-,1
2014-07-24,22,Auto Theft,14D10,3800-3899,OLD SPANISH,TRL,-,1
2014-07-29,14,Burglary,14D10,5100-5199,PERRY,-,-,1
2014-07-20,12,Burglary,14D10,6500-6599,WESTON,-,-,1
2014-07-18,15,Theft,14D10,3800-3899,OLD SPANISH,TRL,-,1
2014-07-18,16,Burglary,14D10,4700-4799,BALKIN,ST,-,1
2014-07-13,16,Theft,14D10,6600-6699,WESTON,-,-,1
2014-06-23,12,Theft,14D10,4400-4499,GRIGGS,-,-,1
2014-07-02,09,Robbery,14D10,5100-5199,GRIGGS,-,-,1
2014-07-06,13,Theft,14D10,6400-6499,CALHOUN,RD,-,1
