Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Of
2014-08-25,10,Auto Theft,17E10,Apartment Parking Lot,6300-6399,ASHCROFT,DR,-
2014-08-24,15,Theft,17E10,,5800-5899,BELLAIRE,BLVD,-
2014-08-26,04,Burglary,17E10,Specialty Store (Non-Specific),5700-5799,BISSONNET,ST,-
2014-08-16,21,Burglary,17E10,Apartment,6600-6699,HILLCROFT APT 1111,-,-
2014-08-17,00,Robbery,17E10,Apartment Parking Lot,5900-5999,GLENMONT,DR,-
2014-08-16,01,Robbery,17E10,Apartment Parking Lot,6000-6099,GULFTON,-,-
2014-08-18,15,Theft,17E10,Apartment Parking Lot,6700-6799,SANDS POINT,DR,-
2014-08-12,19,Auto Theft,17E10,Apartment Parking Lot,6600-6699,DUNLAP,ST,-
2014-08-14,12,Theft,17E10,,6100-6199,SOUTHWEST,FWY,-
2014-08-15,00,Aggravated Assault,17E10,,6100-6199,CHIMNEY ROCK,RD,-
2014-08-14,14,Auto Theft,17E10,Other Parking Lot,7000-7099,SOUTHWEST,FWY,-
2014-08-13,11,Theft,17E10,,6100-6199,DASHWOOD,DR,-
2014-08-15,00,Aggravated Assault,17E10,,5900-5999,BISSONNET,ST,-
2014-08-19,00,Theft,17E10,Grocery Store or Supermarket,6200-6299,BELLAIRE,BLVD,-
2014-08-18,23,Robbery,17E10,"Road, Street, or Sidewalk",6200-6299,WESTWARD,-,-
2014-08-24,02,Aggravated Assault,17E10,,5900-5999,GLENMONT,DR,-
2014-08-25,19,Theft,17E10,Apartment,5700-5799,GULFTON,-,-
2014-08-25,21,Theft,17E10,,6300-6399,SOUTHWEST,FWY,-
2014-08-20,13,Burglary,17E10,Apartment,6000-6099,GULFTON,-,-
2014-08-20,22,Theft,17E10,,6200-6299,SOUTHWEST,FWY,-
2014-08-06,05,Robbery,17E10,"Road, Street, or Sidewalk",5900-5999,RAMPART,-,-
2014-08-05,10,Auto Theft,17E10,Apartment Parking Lot,5900-5999,GLENMONT,DR,-
2014-08-01,09,Auto Theft,17E10,Apartment,6500-6599,BELLAIRE,BLVD,-
2014-05-21,10,Theft,17E10,Restaurant or Cafeteria Parking Lot,5800-5899,BELLAIRE,BLVD,-
2014-08-03,08,Auto Theft,17E10,Strip Business Center Parking Lot,6100-6199,GLENMONT,DR,-
2014-08-11,09,Theft,17E10,Restaurant or Cafeteria Parking Lot,6000-6099,ROOKIN,-,-
2014-08-10,19,Aggravated Assault,17E10,,6200-6299,WESTWARD,-,-
2014-08-11,16,Aggravated Assault,17E10,Apartment,6400-6499,ALDER,DR,-
2014-08-08,16,Burglary,17E10,Apartment,6000-6099,GULFTON,-,-
2014-08-26,19,Robbery,17E10,Apartment,6600-6699,DUNLAP,ST,-
2014-08-29,10,Burglary,17E10,Apartment,6000-6099,GLENMONT,DR,-
2014-08-31,18,Burglary,17E10,Apartment,6200-6299,GULFTON,-,-
2014-08-31,18,Robbery,17E10,Convenience Store,7100-7199,CHIMNEY ROCK,RD,-
2014-08-31,07,Robbery,17E10,Apartment Parking Lot,6000-6099,GULFTON,-,-
2014-08-24,02,Aggravated Assault,17E10,,6400-6499,HILLCROFT,-,-
2014-08-23,19,Theft,17E10,Residence or House,7000-7099,BELLAIRE,BLVD,-
2014-08-25,17,Burglary,17E10,Apartment,6100-6199,ELM,ST,-
2014-08-21,12,Theft,17E10,,6600-6699,ATWELL,DR,-
2014-08-16,10,Theft,17E10,Grocery Store or Supermarket,6200-6299,BELLAIRE,BLVD,-
2014-08-14,22,Aggravated Assault,17E10,,5700-5799,GLENMONT,DR,-
2014-08-15,03,Burglary,17E10,Other Parking Lot,6300-6399,BELLAIRE,BLVD,-
2014-08-13,17,Theft,17E10,Restaurant or Cafeteria Parking Lot,6300-6399,SOUTHWEST,FWY,-
2014-08-14,09,Burglary,17E10,Apartment,6000-6099,BISSONNET,ST,-
2014-08-03,01,Theft,17E10,"Road, Street, or Sidewalk",6000-6099,EDGEMOOR,DR,-
2014-08-05,10,Theft,17E10,,6700-6799,MULLINS,DR,-
2014-08-05,23,Theft,17E10,Apartment Parking Lot,7200-7299,ATWELL,DR,-
2014-08-03,19,Aggravated Assault,17E10,Grocery Store or Supermarket Parking Lot,5900-5999,GLENMONT,DR,-
2014-08-06,17,Aggravated Assault,17E10,Apartment,6400-6499,ATWELL,DR,-
2014-08-06,13,Theft,17E10,Warehouse,5800-5899,CHIMNEY ROCK,RD,-
2014-08-07,18,Aggravated Assault,17E10,,6700-6799,DE MOSS,DR,-
2014-08-28,16,Burglary,17E10,Apartment,6000-6099,RAMPART,-,-
2014-08-30,04,Aggravated Assault,17E10,Apartment,6600-6699,DUNLAP,ST,-
2014-08-26,20,Burglary,17E10,Apartment,6500-6599,HILLCROFT,-,-
2014-08-27,23,Aggravated Assault,17E10,Apartment,5600-5699,CHIMNEY ROCK,RD,-
2014-08-31,17,Theft,17E10,Grocery Store or Supermarket Parking Lot,6200-6299,BELLAIRE,BLVD,-
2014-08-27,05,Theft,17E20,Apartment Parking Lot,8400-8499,NAIRN,-,-
2014-08-07,19,Theft,17E20,Apartment Parking Lot,9000-9099,FONDREN,RD,-
2014-08-10,13,Theft,17E20,,7200-7299,EDGEMOOR,DR,-
2014-08-05,17,Theft,17E20,"Libraries, Museums",10100-10199,FONDREN,RD,-
2014-08-15,19,Aggravated Assault,17E20,Apartment Parking Lot,7600-7699,BEECHNUT,ST,-
2014-08-17,18,Auto Theft,17E20,,7300-7399,BINTLIFF,DR,-
2014-08-21,11,Theft,17E20,Restaurant or Cafeteria,6500-6599,BISSONNET,ST,-
2014-08-20,17,Theft,17E20,Miscellaneous Business (Non-Specific),6800-6899,BISSONNET,ST,-
2014-08-31,12,Aggravated Assault,17E20,Drug Store or Medical Supply,8500-8599,BRAESWOOD,BLVD,S
2014-08-31,18,Theft,17E20,Drug Store or Medical Supply,7100-7199,BEECHNUT,ST,-
2014-08-31,22,Aggravated Assault,17E20,,6600-6699,NEFF,-,-
2014-08-07,12,Auto Theft,17E20,Apartment Parking Lot,8800-8899,FONDREN,RD,-
2014-08-10,00,Burglary,17E20,Apartment,9100-9199,FONDREN,RD,-
2014-08-05,16,Theft,17E20,,6400-6499,BISSONNET,ST,-
2014-08-05,03,Burglary,17E20,Bus Station,8400-8499,FONDREN,RD,-
2014-08-20,05,Theft,17E20,Convenience Store,6800-6899,BISSONNET,ST,-
2014-08-19,13,Aggravated Assault,17E20,,7000-7099,FONVILLA,ST,-
2014-08-18,13,Auto Theft,17E20,Residence or House,8500-8599,NAIRN,-,-
2014-08-17,23,Burglary,17E20,Residence or House,6700-6799,NEFF,-,-
2014-08-16,14,Robbery,17E20,"Road, Street, or Sidewalk",8000-8099,FONDREN,RD,-
2014-08-25,09,Theft,17E20,Apartment Parking Lot,9100-9199,FONDREN,RD,-
2014-08-23,02,Aggravated Assault,17E20,Residence or House,6700-6799,MOBUD,DR,-
2014-08-22,06,Theft,17E20,,6800-6899,BISSONNET,ST,-
2014-08-10,11,Burglary,17E20,Barber And Beauty Shops,8500-8599,BRAESWOOD,BLVD,S
2014-08-10,11,Theft,17E20,,8000-8099,DUNLAP,ST,-
2014-08-10,13,Auto Theft,17E20,Apartment,10500-10599,FONDREN,RD,-
2014-07-29,15,Theft,17E20,,8500-8599,BRAESWOOD,BLVD,S
2014-08-05,13,Theft,17E20,"Church, Synagogue, or Temple",10600-10699,FONDREN,RD,-
2014-08-28,20,Theft,17E20,,8900-8999,FONDREN,RD,-
2014-08-28,11,Auto Theft,17E20,Apartment Parking Lot,7500-7599,BEECHNUT,ST,-
2014-08-28,23,Robbery,17E20,"Road, Street, or Sidewalk",7800-7899,BRAEBURN VALLEY,DR,-
2014-08-30,13,Robbery,17E20,Bus Stop,UNK,87OO FONDREN RD,-,-
2014-08-19,19,Burglary,17E20,Apartment,10000-10099,FONDREN,RD,-
2014-08-26,17,Theft,17E20,,8500-8599,BRAESWOOD,BLVD,S
2014-08-25,07,Theft,17E20,Apartment Parking Lot,8900-8999,FONDREN,RD,-
2014-08-25,15,Robbery,17E20,Railroad Track or Right Of Way,6400-6499,BISSONNET,ST,-
2014-08-19,07,Auto Theft,17E20,,9000-9099,FONDREN,RD,-
2014-08-16,06,Burglary,17E20,Apartment,9600-9699,BRAES BAYOU,DR,-
2014-08-16,07,Theft,17E20,"Road, Street, or Sidewalk",8000-8099,BURNING HILLS,-,-
2014-08-14,16,Theft,17E20,Check Cashing Places,8500-8599,BISSONNET,ST,-
2014-08-14,09,Aggravated Assault,17E20,Bus Stop,8500-8599,BISSONNETT,-,-
2014-08-15,13,Theft,17E20,Apartment,7000-7099,FONVILLA,ST,-
2014-08-12,17,Theft,17E20,,7500-7599,SOUTHWEST,FWY,-
2014-08-31,23,Robbery,17E20,Grocery Store or Supermarket Parking Lot,9700-9799,FONDREN,RD,-
2014-08-30,09,Auto Theft,17E20,Apartment Parking Lot,9100-9199,FONDREN,RD,-
2014-08-23,13,Theft,17E20,,10600-10699,FONDREN,RD,-
2014-08-24,19,Theft,17E20,,7900-7999,SOUTHWEST,FWY,-
2014-08-24,19,Theft,17E20,,9100-9199,LUGARY,DR,-
2014-08-25,00,Theft,17E20,Convenience Store,6800-6899,BISSONNET,ST,-
2014-08-21,21,Robbery,17E20,"Road, Street, or Sidewalk",8400-8499,ARIEL,ST,-
2014-08-20,10,Theft,17E20,Service or Gas Station,8100-8199,SOUTHWEST,FWY,-
2014-08-13,14,Theft,17E20,,7600-7699,BEECHNUT,ST,-
2014-08-13,09,Theft,17E20,Driveway,5600-5699,EDITH,ST,-
2014-08-16,00,Aggravated Assault,17E20,,7300-7399,CANNOCK,-,-
2014-08-15,22,Burglary,17E20,Apartment,6200-6299,PINE,-,-
2014-08-14,22,Aggravated Assault,17E20,,7800-7899,MARINETTE,DR,-
2014-08-18,19,Theft,17E20,,8000-8099,RAMPART,-,-
2014-08-01,14,Theft,17E20,,8000-8099,WEDNESBURY,LN,-
2014-08-01,12,Burglary,17E20,Residence or House,7100-7199,TRIOLA,LN,-
2014-08-05,15,Theft,17E20,Restaurant or Cafeteria,8500-8599,BISSONNET,ST,-
2014-08-24,13,Robbery,17E20,,7400-7499,BISSONNET,ST,-
2014-08-20,13,Theft,17E20,Residence or House,8300-8399,BRAESVIEW,LN,-
2014-08-21,20,Aggravated Assault,17E20,Restaurant or Cafeteria,7500-7599,SOUTHWEST,FWY,-
2014-08-22,15,Theft,17E20,Apartment Parking Lot,9100-9199,FONDREN,RD,-
2014-08-14,14,Burglary,17E20,Apartment,10000-10099,FONDREN,RD,-
2014-08-13,09,Theft,17E20,"Daycare, Child Care, or Kindergarten",9700-9799,FONDREN,RD,-
2014-08-15,16,Theft,17E20,,8500-8599,BRAESWOOD,BLVD,S
2014-08-17,19,Theft,17E20,Apartment Parking Lot,10500-10599,FONDREN,RD,-
2014-08-03,16,Theft,17E20,Restaurant or Cafeteria,8100-8199,SOUTHWEST,FWY,-
2014-08-04,07,Theft,17E20,Apartment Parking Lot,10500-10599,FONDREN,RD,-
2014-08-04,21,Robbery,17E20,,7000-7099,BISSONNET,ST,-
2014-07-05,13,Aggravated Assault,17E20,,9100-9199,FONDREN,RD,-
2014-08-07,20,Burglary,17E20,Apartment,9100-9199,FONDREN,RD,-
2014-08-27,17,Theft,17E20,Apartment Parking Lot,7400-7499,BISSONNET,ST,-
2014-08-30,12,Theft,17E20,,10100-10199,FONDREN,RD,-
2014-08-29,21,Rape,17E20,,7600-7699,BEECHNUT,ST,-
2014-08-28,15,Theft,17E20,Drug Store or Medical Supply,8500-8599,BRAESWOOD,BLVD,S
2014-08-11,15,Auto Theft,17E20,,8800-8899,LUGARY,DR,-
2014-08-10,04,Rape,17E20,,7600-7699,BEECHNUT,ST,-
2014-08-06,12,Robbery,17E20,"Road, Street, or Sidewalk",7000-7099,SHARPVIEW,-,-
2014-08-06,12,Robbery,17E20,Driveway,7200-7299,NEFF,-,-
2014-08-22,02,Burglary,17E20,Convenience Store,8100-8199,SOUTHWEST,FWY,-
2014-08-21,15,Burglary,17E20,Apartment,8400-8499,NAIRN,-,-
2014-08-21,10,Burglary,17E20,Apartment,10000-10099,FONDREN,RD,-
2014-08-25,06,Theft,17E20,"Vacant Single Occ Resd(House,Townhs,Dplex)",8300-8399,NAIRN,-,-
2014-08-16,06,Aggravated Assault,17E20,Bar or Night Club Parking Lot,7600-7699,BEECHNUT,ST,-
2014-08-17,01,Theft,17E20,,6800-6899,BISSONNET,ST,-
2014-08-19,19,Burglary,17E20,Residence or House,7200-7299,SHARPVIEW,-,-
2014-08-19,18,Theft,17E20,"Parks and Recreation, Zoo, Swimming Pool",6300-6399,BISSONNET,ST,-
2014-08-11,14,Theft,17E20,Grocery Store or Supermarket Parking Lot,9700-9799,FONDREN,RD,-
2014-08-11,15,Aggravated Assault,17E20,Convenience Store Parking Lot,7600-7699,BEECHNUT,ST,-
2014-08-03,15,Theft,17E20,Apartment,10000-10099,FONDREN,RD,-
2014-08-01,06,Auto Theft,17E20,Apartment Parking Lot,9100-9199,FONDREN,RD,-
2014-08-14,23,Aggravated Assault,17E20,,8000-8099,BRAE ACRES,RD,-
2014-08-27,06,Auto Theft,17E20,Apartment Parking Lot,9000-9099,FONDREN,RD,-
2014-08-26,16,Theft,17E20,,7600-7699,BEECHNUT,ST,-
2014-08-25,03,Aggravated Assault,17E20,Apartment,9100-9199,FONDREN,RD,-
2014-08-24,19,Theft,17E30,Commercial Parking Lot or Garage,9300-9399,BISSONNET,ST,-
2014-08-26,23,Robbery,17E30,"Road, Street, or Sidewalk",9600-9699,BRAEBURN GLEN,BLVD,-
2014-08-21,17,Aggravated Assault,17E30,Specialty Store (Non-Specific),11000-11099,WESTBRAE,PKWY,-
2014-08-17,11,Auto Theft,17E30,Apartment Parking Lot,11500-11599,KEEGANS RIDGE,RD,-
2014-05-16,08,Theft,17E30,,9400-9499,RONDA,LN,-
2014-07-31,06,Theft,17E30,,10900-10999,GESSNER,DR,S
2014-08-05,15,Aggravated Assault,17E30,,9400-9499,SUMMERBELL,LN,-
2014-08-06,07,Theft,17E30,Convenience Store,10300-10399,BELLFORT,ST,W
2014-08-13,16,Theft,17E30,,11200-11299,GESSNER,DR,S
2014-08-09,23,Theft,17E30,Service or Gas Station,11500-11599,SOUTHWEST,FWY,-
2014-08-19,14,Theft,17E30,"Electronics Store, Electrical Supplies",11800-11899,WILCREST,DR,S
2014-08-15,16,Theft,17E30,,10900-10999,SAM HOUSTON,PKWY,S
2014-08-13,23,Aggravated Assault,17E30,,9300-9399,BRAESWOOD,BLVD,S
2014-08-24,22,Robbery,17E30,Apartment Parking Lot,9000-9099,BRAESWOOD,BLVD,S
2014-08-26,14,Burglary,17E30,Residence or House,9400-9499,SPELLMAN,RD,-
2014-08-26,18,Burglary,17E30,Apartment,8700-8799,GUSTINE,LN,-
2014-08-06,13,Theft,17E30,Convenience Store,10400-10499,BELLFORT,ST,W
2014-08-05,12,Theft,17E30,Strip Business Center Parking Lot,10100-10199,BELLFORT,ST,W
2014-08-02,00,Auto Theft,17E30,,11500-11599,KEEGANS RIDGE,RD,-
2014-08-10,10,Burglary,17E30,Apartment,8800-8899,BRAESWOOD,BLVD,S
2014-08-11,22,Aggravated Assault,17E30,,8700-8799,BRAESWOOD,BLVD,S
2014-08-09,08,Auto Theft,17E30,Bar or Night Club Parking Lot,10700-10799,SOUTHWEST,FWY,-
2014-08-28,16,Theft,17E30,Miscellaneous Business (Non-Specific),11500-11599,SOUTHWEST,FWY,-
2014-08-27,18,Robbery,17E30,Miscellaneous Business (Non-Specific),11200-11299,SOUTHWEST,FWY,-
2014-08-27,10,Theft,17E30,Department or Discount Store,8600-8699,BRAESWOOD,BLVD,S
2014-08-29,09,Theft,17E30,Restaurant or Cafeteria Parking Lot,9100-9199,BISSONNET,ST,-
2014-08-31,11,Theft,17E30,Residence or House,9700-9799,BRAEBURN GLEN,BLVD,-
2014-08-27,18,Theft,17E30,,11500-11599,SOUTHWEST,FWY,-
2014-08-27,18,Auto Theft,17E30,,8600-8699,W. BELLFORT,-,-
2014-08-26,22,Aggravated Assault,17E30,,8900-8999,SANGAMON,-,-
2014-08-12,21,Robbery,17E30,Apartment Parking Lot,8900-8999,BISSONNET,ST,-
2014-08-11,19,Robbery,17E30,Grocery Store or Supermarket Parking Lot,11200-11299,GESSNER,DR,S
2014-08-01,00,Auto Theft,17E30,Apartment Parking Lot,9200-9299,BISSONNET,ST,-
2014-08-02,12,Theft,17E30,Apartment,8900-8999,BISSONNET,ST,-
2014-08-06,09,Auto Theft,17E30,"Hotel, Motel, Inn, Etc.",11900-11999,SAM HOUSTON,PKWY,S
2014-08-16,13,Theft,17E30,,11800-11899,WILCREST,DR,S
2014-08-19,08,Auto Theft,17E30,,9700-9799,BRAEBURN GLEN,BLVD,-
2014-08-22,20,Theft,17E30,Apartment Parking Lot,8800-8899,BENNING,DR,-
2014-08-21,21,Rape,17E30,,9100-9199,BRAESWOOD,BLVD,S
2014-08-21,15,Theft,17E30,,11000-11099,GESSNER,DR,S
2014-08-24,14,Burglary,17E30,Office Building,10000-10099,RUFFINO,RD,-
2014-08-23,10,Theft,17E30,,9000-9099,BRAESWOOD,BLVD,S
2014-08-06,10,Robbery,17E30,Apartment,9700-9799,GESSNER,DR,S
2014-08-03,16,Aggravated Assault,17E30,,9700-9799,BRAEBURN GLEN,BLVD,-
2014-08-03,07,Theft,17E30,Apartment Parking Lot,8700-8799,GUSTINE,LN,-
2014-08-02,04,Aggravated Assault,17E30,Restaurant or Cafeteria Parking Lot,9300-9399,BISSONNET,ST,-
2014-08-02,09,Burglary,17E30,Apartment Rental Office,8800-8899,BRAESWOOD,BLVD,S
2014-08-06,17,Burglary,17E30,Residence or House,9200-9299,PETERSHAM,DR,-
2014-08-09,14,Aggravated Assault,17E30,,10300-10399,BELLFORT,ST,W
2014-08-18,23,Robbery,17E30,Grocery Store or Supermarket Parking Lot,8600-8699,W. BELFORT,-,-
2014-08-21,17,Theft,17E30,"Parks and Recreation, Zoo, Swimming Pool",12100-12199,RICEVILLE SCHOOL,RD,-
2014-08-21,10,Theft,17E30,"Road, Street, or Sidewalk",8800-8899,SHADOW CREST,-,-
2014-08-31,19,Robbery,17E30,Restaurant or Cafeteria,11800-11899,SAM HOUSTON,PKWY,S
2014-08-31,22,Auto Theft,17E30,,10200-10299,GESSNER,DR,S
2014-08-14,00,Auto Theft,17E30,,9200-9299,BISSONNET,ST,-
2014-08-16,10,Theft,17E30,,11000-11099,GESSNER,DR,S
2014-08-18,17,Theft,17E30,Apartment Parking Lot,9200-9299,BELLFORT,ST,W
2014-08-23,20,Theft,17E30,,9500-9599,SOUTHWEST,FWY,-
2014-08-23,14,Theft,17E30,,11500-11599,SOUTHWEST,FWY,-
2014-08-24,06,Theft,17E30,Convenience Store,9300-9399,BISSONNET,ST,-
2014-08-20,13,Theft,17E30,Department or Discount Store,11500-11599,SOUTHWEST,FWY,-
2014-08-20,16,Auto Theft,17E30,Apartment,8700-8799,GUSTINE,LN,-
2014-08-05,19,Burglary,17E30,Apartment,12200-12299,SAPLING,WAY,-
2014-08-06,08,Burglary,17E30,Convenience Store,10800-10899,GESSNER,RD,S
2014-08-05,23,Robbery,17E30,,8900-8999,BISSONNET,ST,-
2014-08-03,20,Aggravated Assault,17E30,,9200-9299,BISSONNET,ST,-
2014-08-10,14,Theft,17E30,,9000-9099,BRAESWOOD,BLVD,S
2014-08-11,11,Auto Theft,17E30,,11600-11699,BELLFORT VILLAGE,DR,-
2014-08-08,17,Aggravated Assault,17E30,"Church, Synagogue, or Temple",9400-9499,BELLFORT,ST,W
2014-08-08,16,Aggravated Assault,17E30,Commercial Parking Lot or Garage,9600-9699,BELLFORT,ST,W
2014-08-27,16,Theft,17E30,"Electronics Store, Electrical Supplies",11500-11599,SOUTHWEST,FWY,-
2014-08-27,08,Auto Theft,17E30,Apartment Parking Lot,9200-9299,BISSONNET,ST,-
2014-08-26,20,Theft,17E30,,9300-9399,BISSONNET,ST,-
2014-08-09,16,Auto Theft,17E30,,8600-8699,SOUTHWEST,FWY,-
2014-08-06,02,Aggravated Assault,17E30,,11800-11899,PETERSHAM,DR,N
2014-08-22,10,Theft,17E30,Other Parking Lot,12100-12199,RICEVILLE SCHOOL,RD,-
2014-08-21,01,Aggravated Assault,17E30,Residence or House,9600-9699,RAVENSWORTH,DR,-
2014-08-25,07,Auto Theft,17E30,"Road, Street, or Sidewalk",9400-9499,SANFORD,RD,-
2014-08-25,13,Burglary,17E30,Apartment,8700-8799,GUSTINE,LN,-
2014-08-16,15,Burglary,17E30,Apartment,9000-9099,BRAESWOOD,BLVD,S
2014-08-15,16,Auto Theft,17E30,Apartment Parking Lot,10900-10999,GESSNER,DR,S
2014-08-13,06,Theft,17E30,Strip Business Center Parking Lot,8600-8699,BRAESWOOD,BLVD,S
2014-08-13,14,Theft,17E30,Miscellaneous Business (Non-Specific),9900-9999,SOUTHWEST,FWY,-
2014-08-16,15,Theft,17E30,,11500-11599,SOUTHWEST,FWY,-
2014-08-15,14,Robbery,17E30,"Road, Street, or Sidewalk",9000-9099,BRAESWOOD,BLVD,S
2014-08-15,19,Theft,17E30,Convenience Store,9600-9699,HONEYWELL,RD,-
2014-08-15,23,Burglary,17E30,Apartment,8700-8799,GUSTINE,LN,-
2014-08-14,06,Burglary,17E30,Convenience Store,10400-10499,BELLFORT,ST,W
2014-08-21,06,Theft,17E30,Apartment Parking Lot,8900-8999,GESSNER,DR,S
2014-08-21,11,Theft,17E30,Warehouse,9300-9399,ALBERENE,DR,-
2014-08-25,16,Theft,17E30,Restaurant or Cafeteria,11800-11899,WILCREST,DR,S
2014-08-24,10,Theft,17E30,Apartment,8800-8899,BRAESWOOD,BLVD,S
2014-08-23,23,Theft,17E30,,10900-10999,SAM HOUSTON,PKWY,S
2014-08-22,22,Aggravated Assault,17E30,,10400-10499,BELLFORT,ST,W
2014-08-11,12,Theft,17E30,Apartment,9000-9099,BRAESWOOD,BLVD,S
2014-08-12,19,Theft,17E30,"Road, Street, or Sidewalk",9000-9099,STERLINGAME,DR,-
2014-08-20,18,Aggravated Assault,17E30,Apartment Parking Lot,11500-11599,KEEGANS RIDGE,RD,-
2014-08-20,20,Theft,17E30,Restaurant or Cafeteria,11800-11899,SAM HOUSTON,PKWY,S
2014-08-19,16,Theft,17E30,,8600-8699,BRAESWOOD,BLVD,S
2014-08-22,11,Theft,17E30,Warehouse,8600-8699,SOUTHWEST FREEWAY,-,-
2014-08-26,07,Theft,17E30,,8900-8999,BISSONNET,ST,-
2014-08-23,18,Theft,17E30,,10500-10599,SOUTHWEST,FWY,-
2014-08-23,12,Theft,17E30,,8800-8899,GUSTINE,LN,-
2014-08-17,07,Auto Theft,17E30,,9700-9799,WICKENBURG,DR,-
2014-08-16,15,Auto Theft,17E30,Apartment,9700-9799,BRAEBURN GLEN,BLVD,-
2014-08-16,14,Burglary,17E30,Apartment,8800-8899,BRAESWOOD,BLVD,S
2014-08-15,19,Theft,17E30,,12400-12499,CHESSINGTON,DR,-
2014-08-14,22,Theft,17E30,,8700-8799,GUSTINE,LN,-
2014-08-14,13,Auto Theft,17E30,Apartment,10200-10299,BELLFORT,ST,W
2014-08-14,08,Theft,17E30,,11400-11499,SAM HOUSTON,PKWY,S
2014-08-03,15,Theft,17E30,,12500-12599,CHESSINGTON,DR,-
2014-08-07,23,Burglary,17E30,Residence or House,9700-9799,RAVENSWORTH,DR,-
2014-08-08,10,Auto Theft,17E30,"Road, Street, or Sidewalk",9200-9299,PONDEROSA,LN,-
2014-08-09,11,Theft,17E30,"Church, Synagogue, or Temple Parking Lot",11700-11799,BELLFORT VILLAGE,DR,-
2014-08-09,09,Theft,17E30,Apartment Parking Lot,8800-8899,GUSTINE,LN,-
2014-08-08,22,Aggravated Assault,17E30,,9800-9899,BRAEBURN GLEN,BLVD,-
2014-08-07,16,Theft,17E40,Apartment,12200-12299,FONDREN,RD,-
2014-08-10,01,Aggravated Assault,17E40,Apartment,6600-6699,LUDINGTON,DR,-
2014-08-04,13,Aggravated Assault,17E40,Apartment,12200-12299,FONDREN,RD,-
2014-08-05,12,Theft,17E40,,12100-12199,SUNSET MEADOW,-,-
2014-08-03,03,Burglary,17E40,Apartment,12500-12599,DUNLAP,ST,-
2014-08-02,08,Theft,17E40,Driveway,10800-10899,SHAWNBROOK,DR,-
2014-08-02,09,Robbery,17E40,Bus Stop,12300-12399,SANDPIPER,DR,-
2014-08-01,21,Theft,17E40,,8000-8099,CANDLE,LN,-
2014-08-14,05,Burglary,17E40,Condominium,12200-12299,SUNSET MEADOW,-,-
2014-08-13,15,Aggravated Assault,17E40,,12500-12599,DUNLAP,ST,-
2014-08-13,16,Burglary,17E40,Apartment,6400-6499,BANKSIDE,DR,-
2014-08-12,17,Theft,17E40,,10900-10999,FONDREN,RD,-
2014-08-13,02,Theft,17E40,,12100-12199,ARROWHEAD GLEN,DR,-
2014-08-15,21,Aggravated Assault,17E40,,6300-6399,BELLFORT,ST,W
2014-08-15,14,Burglary,17E40,Apartment,12100-12199,FONDREN,RD,-
2014-08-16,09,Theft,17E40,Residence or House,10800-10899,SANDPIPER,DR,-
2014-08-24,08,Theft,17E40,,7800-7899,VICKIJOHN,DR,-
2014-08-19,19,Burglary,17E40,Apartment,12200-12299,FONDREN,RD,-
2014-08-20,23,Aggravated Assault,17E40,Apartment,12600-12699,DUNLAP,ST,-
2014-08-30,12,Theft,17E40,,6600-6699,AIRPORT,BLVD,W
2014-08-12,08,Theft,17E40,Driveway,7600-7699,CANDLEGREEN,-,-
2014-08-05,05,Auto Theft,17E40,Apartment Parking Lot,6400-6499,BELLFORT,ST,W
2014-08-05,20,Theft,17E40,Grocery Store or Supermarket,11200-11299,FONDREN,RD,-
2014-08-05,14,Theft,17E40,,12200-12299,FONDREN,RD,-
2014-08-02,11,Theft,17E40,,8000-8099,OAKINGTON,DR,-
2014-08-01,11,Burglary,17E40,Apartment,11000-11099,LARKWOOD,DR,-
2014-07-20,14,Theft,17E40,,6300-6399,AIRPORT,BLVD,-
2014-08-01,07,Auto Theft,17E40,Apartment Parking Lot,6300-6399,BELLFORT,ST,W
2014-08-01,03,Aggravated Assault,17E40,,8500-8599,CANDLEGREEN,-,-
2014-08-25,16,Theft,17E40,Driveway,7700-7799,QUAIL MEADOW,DR,-
2014-08-25,16,Burglary,17E40,Apartment,12200-12299,FONDREN,RD,-
2014-08-25,11,Burglary,17E40,Apartment,10900-10999,FONDREN,RD,-
2014-08-21,19,Theft,17E40,Grocery Store or Supermarket,12600-12699,FONDREN,RD,-
2014-08-22,07,Theft,17E40,Apartment Parking Lot,6300-6399,BELLFORT,ST,W
2014-08-20,22,Robbery,17E40,Restaurant or Cafeteria Parking Lot,7700-7799,BELLFORT,ST,W
2014-08-20,07,Theft,17E40,Driveway,12000-12099,ARROWHEAD GLEN,DR,-
2014-08-20,13,Theft,17E40,Residence or House,12100-12199,ARROWHEAD GLEN,DR,-
2014-08-13,21,Aggravated Assault,17E40,,6000-6099,AIRPORT,BLVD,W
2014-08-16,11,Theft,17E40,,11500-11599,GESSNER,DR,S
2014-08-17,00,Aggravated Assault,17E40,,12200-12299,FONDREN,RD,-
2014-08-17,07,Theft,17E40,Driveway,7600-7699,CANDLEGREEN,-,-
2014-08-18,10,Theft,17E40,Residence or House,8200-8299,BELLFORT,ST,W
2014-08-18,09,Theft,17E40,Residence or House,12400-12499,RIVA RIDGE,LN,-
2014-08-18,01,Auto Theft,17E40,,7700-7799,CREEKBEND,DR,-
2014-08-19,07,Theft,17E40,,12100-12199,PINE MEADOW,DR,-
2014-08-18,16,Burglary,17E40,Residence or House,11800-11899,SANDPIPER,DR,-
