Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Of
2014-06-30,13,Theft,20G10,10000-10099,WESTPARK,DR,-,1
2014-06-16,11,Theft,20G10,10100-10199,WESTPARK,DR,-,1
2014-06-23,19,Aggravated Assault,20G30,11200-11299,WESTPARK,DR,-,1
2014-06-28,09,Theft,20G30,10600-10699,WESTPARK,DR,-,1
2014-06-16,14,Theft,20G30,10800-10899,WESTPARK,DR,-,1
2014-06-20,22,Aggravated Assault,20G70,13100-13199,WESTPARK,DR,-,2
2014-01-20,'07,Theft,'20G30,10700-10799,WESTPARK,-,-,1
2014-06-01,'00,Aggravated Assault,'20G10,10000-10099,WESTPARK,-,-,1
2014-06-01,'23,Robbery,'18F30,6100-6199,WESTPARK,-,-,1
2014-06-02,'16,Theft,'20G10,10000-10099,WESTPARK,-,-,1
2014-06-26,07,Robbery,13D20,6900-6999,WESTOVER,-,-,1
2014-06-17,11,Auto Theft,14D10,6600-6699,WESTON,-,-,1
2014-06-09,09,Theft,9C40,900-999,WESTMONT,DR,-,1
2014-06-04,13,Burglary,20G40,12700-12799,WESTMERE,DR,-,1
2014-06-16,08,Auto Theft,20G10,6000-6099,WESTLINE,DR,-,1
2014-06-21,19,Burglary,20G80,13800-13899,WESTHOLLOW PARK,DR,-,1
2014-06-21,10,Theft,20G80,13800-13899,WESTHOLLOW PARK,DR,-,1
2014-06-11,16,Auto Theft,20G80,13800-13899,WESTHOLLOW PARK,DR,-,1
2014-06-28,17,Burglary,20G80,13800-13899,WESTHOLLOW PARK,DR,-,1
2014-06-19,12,Robbery,20G80,2600-2699,WESTHOLLOW,-,-,1
2014-06-18,09,Theft,1A50,4700-4799,WESTHIEMER,-,-,1
2014-06-20,11,Theft,1A10,,WESTHEIMER EXIT / SAN FELIPE EXIT,-,-,1
2014-06-11,10,Theft,18F20,5100-5199,WESTHEIMER,RD,-,1
2014-06-21,20,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-24,19,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-15,22,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-15,15,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-11,14,Theft,18F20,5200-5299,WESTHEIMER,RD,-,1
2014-06-19,20,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-26,23,Robbery,18F20,5400-5499,WESTHEIMER,RD,-,1
2014-06-14,19,Theft,18F20,4800-4899,WESTHEIMER,RD,-,1
2014-06-29,21,Robbery,18F20,5300-5399,WESTHEIMER,RD,-,1
2014-06-28,18,Auto Theft,18F20,5300-5399,WESTHEIMER,RD,-,1
2014-06-28,16,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-28,19,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-27,15,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-30,20,Theft,18F20,5100-5199,WESTHEIMER,RD,-,1
2014-06-12,01,Theft,18F20,5100-5199,WESTHEIMER,RD,-,1
2014-06-12,20,Theft,18F20,5100-5199,WESTHEIMER,RD,-,1
2014-06-25,11,Auto Theft,18F20,5400-5499,WESTHEIMER,CT,-,1
2014-06-21,15,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-16,20,Theft,18F20,5000-5099,WESTHEIMER,RD,-,2
2014-06-26,14,Theft,18F20,5100-5199,WESTHEIMER,RD,-,1
2014-06-19,15,Theft,18F20,4900-4999,WESTHEIMER,RD,-,1
2014-06-13,19,Theft,18F20,5300-5399,WESTHEIMER,RD,-,1
2014-06-14,20,Auto Theft,18F20,5000-5099,WESTHEIMER,RD,-,2
2014-06-11,14,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-25,10,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-29,15,Theft,18F20,5100-5199,WESTHEIMER,RD,-,1
2014-05-18,20,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-13,11,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-11,22,Theft,18F20,5400-5499,WESTHEIMER,RD,-,1
2014-06-19,13,Aggravated Assault,18F20,5000-5099,WESTHEIMER,RD,-,5
2014-06-17,19,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-28,12,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-15,23,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-21,21,Theft,18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-25,20,Theft,18F30,5800-5899,WESTHEIMER,RD,-,1
2014-06-30,05,Theft,18F30,6000-6099,WESTHEIMER,RD,-,1
2014-06-26,16,Theft,18F30,5700-5799,WESTHEIMER,RD,-,1
2014-06-20,10,Theft,18F30,5900-5999,WESTHEIMER,RD,-,1
2014-06-11,22,Theft,18F30,5800-5899,WESTHEIMER,RD,-,1
2014-06-16,20,Theft,18F30,5700-5799,WESTHEIMER,RD,-,1
2014-06-22,09,Theft,18F30,6100-6199,WESTHEIMER,RD,-,1
2014-06-27,14,Burglary,18F30,6200-6299,WESTHEIMER,RD,-,1
2014-06-29,12,Theft,18F30,6100-6199,WESTHEIMER,RD,-,1
2014-06-11,11,Theft,18F30,5700-5799,WESTHEIMER,RD,-,1
2014-06-22,06,Theft,18F30,5700-5799,WESTHEIMER,RD,-,1
2014-06-12,10,Theft,18F40,7600-7699,WESTHEIMER,RD,-,1
2014-06-12,17,Theft,18F40,9500-9599,WESTHEIMER,RD,-,1
2014-06-19,05,Auto Theft,18F40,6400-6499,WESTHEIMER,RD,-,1
2014-06-19,12,Auto Theft,18F40,6400-6499,WESTHEIMER,RD,-,1
2014-06-19,23,Auto Theft,18F40,7800-7899,WESTHEIMER,RD,-,1
2014-06-19,21,Robbery,18F40,8000-8099,WESTHEIMER,RD,-,1
2014-06-19,17,Burglary,18F40,9100-9199,WESTHEIMER,RD,-,1
2014-06-16,18,Theft,18F40,7500-7599,WESTHEIMER,RD,-,1
2014-06-30,06,Theft,18F40,9200-9299,WESTHEIMER,RD,-,1
2014-06-30,22,Theft,18F40,7600-7699,WESTHEIMER,RD,-,1
2014-06-30,23,Theft,18F40,9300-9399,WESTHEIMER,RD,-,1
2014-06-11,03,Robbery,18F40,6400-6499,WESTHEIMER,RD,-,1
2014-06-18,21,Theft,18F40,9600-9699,WESTHEIMER,RD,-,1
2014-06-26,17,Theft,18F40,9200-9299,WESTHEIMER,RD,-,1
2014-06-25,14,Aggravated Assault,18F40,7500-7599,WESTHEIMER,RD,-,1
2014-06-11,03,Burglary,18F40,8500-8599,WESTHEIMER,RD,-,1
2014-06-24,10,Theft,18F40,7900-7999,WESTHEIMER,RD,-,1
2014-06-28,19,Theft,18F40,7500-7599,WESTHEIMER,RD,-,1
2014-06-27,18,Theft,18F40,7600-7699,WESTHEIMER,RD,-,1
2014-06-20,14,Theft,18F40,6500-6599,WESTHEIMER,RD,-,1
2014-06-27,19,Theft,18F40,6400-6499,WESTHEIMER,RD,-,1
2014-06-20,20,Theft,18F40,8000-8099,WESTHEIMER,RD,-,1
2014-06-11,21,Theft,18F40,7600-7699,WESTHEIMER,RD,-,1
2014-06-15,23,Theft,18F40,9600-9699,WESTHEIMER,RD,-,1
2014-06-18,18,Theft,18F40,9500-9599,WESTHEIMER,RD,-,1
2014-06-18,11,Theft,18F40,9600-9699,WESTHEIMER,RD,-,1
2014-06-17,10,Burglary,18F40,9100-9199,WESTHEIMER,RD,-,1
2014-06-17,18,Auto Theft,18F40,7800-7899,WESTHEIMER,RD,-,2
2014-06-25,13,Theft,18F40,8400-8499,WESTHEIMER,RD,-,1
2014-06-11,14,Theft,18F40,8400-8499,WESTHEIMER,RD,-,1
2014-06-14,20,Theft,18F40,8400-8499,WESTHEIMER,RD,-,1
2014-06-16,14,Theft,18F40,7600-7699,WESTHEIMER,RD,-,1
2014-06-19,09,Theft,18F40,8400-8499,WESTHEIMER,RD,-,1
2014-06-20,00,Robbery,18F40,7900-7999,WESTHEIMER,RD,-,1
2014-06-20,10,Theft,18F40,7900-7999,WESTHEIMER,RD,-,1
2014-06-28,12,Robbery,18F40,6400-6499,WESTHEIMER,RD,-,1
2014-06-29,18,Theft,18F40,9600-9699,WESTHEIMER,RD,-,1
2014-06-12,15,Theft,18F40,8500-8599,WESTHEIMER,RD,-,1
2014-06-14,13,Theft,18F40,9200-9299,WESTHEIMER,RD,-,1
2014-06-15,11,Theft,1A10,1400-1499,WESTHEIMER,RD,-,1
2014-06-25,19,Theft,1A10,9300-9399,WESTHEIMER,RD,-,1
2014-06-13,16,Theft,1A10,5000-5099,WESTHEIMER,RD,-,1
2014-06-18,16,Theft,1A10,4900-4999,WESTHEIMER,RD,-,1
2005-08-13,15,Theft,1A10,5000-5099,WESTHEIMER,-,-,1
2014-04-26,20,Theft,1A10,7500-7599,WESTHEIMER,RD,-,1
2014-06-30,22,Theft,1A10,4900-4999,WESTHEIMER,RD,-,1
2014-06-26,14,Theft,1A20,800-899,WESTHEIMER,RD,-,1
2014-06-19,19,Theft,1A20,1000-1099,WESTHEIMER,RD,-,1
2014-06-21,16,Theft,1A30,2000-2099,WESTHEIMER,RD,-,1
2014-06-27,11,Theft,1A30,2000-2099,WESTHEIMER,RD,-,1
2014-06-23,14,Theft,1A30,100000-100099,WESTHEIMER,-,-,1
2014-06-22,08,Theft,1A30,1400-1499,WESTHEIMER,RD,-,1
2014-06-24,12,Theft,1A30,2000-2099,WESTHEIMER,RD,-,1
2014-06-20,16,Theft,1A30,2100-2199,WESTHEIMER,RD,-,1
2014-06-16,08,Theft,1A30,2100-2199,WESTHEIMER,RD,-,1
2014-06-19,17,Theft,1A30,1200-1299,WESTHEIMER,RD,-,1
2014-06-26,00,Theft,1A30,1700-1799,WESTHEIMER,RD,-,1
2014-06-15,11,Theft,1A40,3800-3899,WESTHEIMER,RD,-,1
2014-06-30,14,Theft,1A40,4000-4099,WESTHEIMER,RD,-,1
2014-06-24,23,Robbery,1A40,3600-3699,WESTHEIMER,RD,-,1
2014-06-23,03,Theft,1A40,3600-3699,WESTHEIMER,RD,-,1
2014-06-25,13,Theft,1A50,4700-4799,WESTHEIMER,RD,-,1
2014-06-20,16,Theft,1A50,4100-4199,WESTHEIMER,RD,-,1
2014-06-30,14,Theft,1A50,4700-4799,WESTHEIMER,RD,-,1
2014-06-25,14,Auto Theft,1A50,4400-4499,WESTHEIMER,RD,-,1
2014-06-18,08,Theft,20G10,9700-9799,WESTHEIMER,RD,-,1
2014-06-14,13,Theft,20G10,10000-10099,WESTHEIMER,RD,-,1
2014-06-11,21,Theft,20G10,9700-9799,WESTHEIMER,RD,-,1
2014-06-22,08,Theft,20G10,10000-10099,WESTHEIMER,RD,-,1
2014-06-23,21,Robbery,20G10,10000-10099,WESTHEIMER,RD,-,1
2014-06-24,19,Theft,20G10,9700-9799,WESTHEIMER,RD,-,1
2014-06-24,23,Theft,20G10,9700-9799,WESTHEIMER,RD,-,1
2014-06-16,10,Auto Theft,20G10,10200-10299,WESTHEIMER,RD,-,1
2014-06-14,16,Robbery,20G10,9700-9799,WESTHEIMER,RD,-,1
2014-06-30,03,Burglary,20G10,10200-10299,WESTHEIMER,RD,-,1
2014-06-19,22,Theft,20G10,10100-10199,WESTHEIMER,RD,-,1
2014-06-16,10,Theft,20G10,9700-9799,WESTHEIMER,RD,-,1
2014-06-23,21,Theft,20G10,10000-10099,WESTHEIMER,RD,-,1
2014-06-29,17,Theft,20G30,11700-11799,WESTHEIMER,RD,-,1
2014-06-29,21,Theft,20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-30,23,Theft,20G30,11100-11199,WESTHEIMER,RD,-,1
2014-06-30,19,Robbery,20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-18,14,Auto Theft,20G30,11400-11499,WESTHEIMER,RD,-,2
2014-06-19,14,Theft,20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-19,09,Theft,20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-19,00,Theft,20G30,11300-11399,WESTHEIMER,RD,-,1
2014-06-12,15,Theft,20G30,10800-10899,WESTHEIMER,RD,-,2
2014-06-28,22,Theft,20G30,11800-11899,WESTHEIMER,RD,-,1
2014-06-30,15,Burglary,20G30,12200-12299,WESTHEIMER,RD,-,1
2014-06-24,21,Theft,20G30,12100-12199,WESTHEIMER,RD,-,1
2014-06-19,12,Theft,20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-29,21,Theft,20G30,10400-10499,WESTHEIMER,RD,-,1
2014-06-19,20,Theft,20G30,11600-11699,WESTHEIMER,RD,-,1
2014-06-16,23,Burglary,20G30,11700-11799,WESTHEIMER,RD,-,1
2014-06-16,06,Theft,20G30,11600-11699,WESTHEIMER,RD,-,1
2014-06-25,13,Burglary,20G30,11800-11899,WESTHEIMER,RD,-,1
2014-06-25,14,Theft,20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-12,00,Theft,20G30,11500-11599,WESTHEIMER,RD,-,1
2014-06-26,21,Theft,20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-13,14,Burglary,20G70,13100-13199,WESTHEIMER,RD,-,1
2014-05-18,08,Theft,20G70,13100-13199,WESTHEIMER,RD,-,1
2014-06-17,04,Theft,20G70,12800-12899,WESTHEIMER,RD,-,1
2014-06-25,08,Theft,20G70,13000-13099,WESTHEIMER,RD,-,1
2014-06-27,03,Theft,20G70,12800-12899,WESTHEIMER,RD,-,1
2014-06-24,08,Theft,20G70,12900-12999,WESTHEIMER,RD,-,1
2014-06-30,12,Theft,20G80,14400-14499,WESTHEIMER,RD,-,1
2014-06-25,11,Burglary,20G80,13900-13999,WESTHEIMER,RD,-,1
2014-06-11,14,Theft,20G80,14300-14399,WESTHEIMER,RD,-,1
2014-06-21,14,Theft,20G80,16700-16799,WESTHEIMER,PKWY,-,1
2014-06-27,22,Aggravated Assault,20G80,14300-14399,WESTHEIMER,RD,-,1
2013-01-08,'00,Theft,'20G30,12500-12599,WESTHEIMER,RD,-,1
2014-05-28,'23,Theft,'18F40,8700-8799,WESTHEIMER,RD,-,1
2014-05-30,'07,Burglary,'1A40,2400-2499,WESTHEIMER,RD,-,1
2014-05-30,'16,Theft,'18F40,7900-7999,WESTHEIMER,RD,-,1
2014-05-31,'14,Burglary,'1A50,4400-4499,WESTHEIMER,RD,-,1
2014-05-31,'18,Theft,'18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-01,'00,Theft,'1A30,1300-1399,WESTHEIMER,RD,-,1
2014-06-01,'14,Theft,'18F30,6100-6199,WESTHEIMER,RD,-,1
2014-06-01,'16,Auto Theft,'20G30,12500-12599,WESTHEIMER,RD,-,1
2014-06-01,'17,Theft,'20G30,10800-10899,WESTHEIMER,RD,-,1
2014-06-01,'19,Robbery,'20G30,11100-11199,WESTHEIMER,RD,-,1
2014-06-02,'05,Theft,'18F40,9600-9699,WESTHEIMER,RD,-,2
2014-06-02,'13,Theft,'20G10,10200-10299,WESTHEIMER,RD,-,1
2014-06-02,'14,Theft,'18F20,5100-5199,WESTHEIMER,RD,-,1
2014-06-02,'16,Theft,'18F20,5300-5399,WESTHEIMER,RD,-,1
2014-06-02,'18,Theft,'18F20,5000-5099,WESTHEIMER,RD,-,1
2014-06-02,'18,Theft,'18F20,5200-5299,WESTHEIMER,RD,-,1
2014-06-02,'18,Theft,'18F20,5400-5499,WESTHEIMER,RD,-,1
2014-06-02,'18,Theft,'18F40,9000-9099,WESTHEIMER,RD,-,1
2014-06-02,'22,Burglary,'18F30,6000-6099,WESTHEIMER,RD,-,1
2014-06-24,17,Burglary,16E20,3500-3599,WESTHAMPTON,DR,-,1
2014-06-13,11,Auto Theft,18F50,8300-8399,WESTGLEN,DR,-,2
2014-06-14,05,Auto Theft,3B50,600-699,WESTFORD,-,-,2
2014-04-21,12,Theft,18F40,2500-2599,WESTERLAND,DR,-,1
2014-06-10,10,Theft,18F40,2500-2599,WESTERLAND,DR,-,1
2014-06-25,09,Theft,18F50,2700-2799,WESTERLAND,DR,-,1
2014-06-02,'18,Theft,'18F40,2600-2699,WESTERLAND,DR,-,1
2014-06-26,09,Theft,20G40,12700-12799,WESTELLA,-,-,1
2014-06-12,02,Theft,2A50,6600-6699,WESTCOTT,-,-,1
2014-06-21,17,Theft,2A50,6600-6699,WESTCOTT,-,-,1
2014-06-18,18,Burglary,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-06-17,11,Burglary,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-06-18,19,Burglary,19G30,6700-6799,WESTBRANCH,DR,-,1
2014-05-29,10,Burglary,19G30,7300-7399,WESTBRANCH,DR,-,1
2014-06-14,14,Theft,17E30,10800-10899,WESTBRAE,PKWY,-,1
2014-05-31,'12,Theft,'19G10,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2014-06-01,'23,Theft,'19G50,10900-10999,WEST SAM HOUSTON,PKWY,S,1
2014-06-02,'14,Theft,'19G10,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2014-06-02,'23,Burglary,'4F10,2000-2099,WEST SAM HOUSTON,PKWY,N,1
2014-06-03,'00,Auto Theft,'4F10,1400-1499,WEST SAM HOUSTON,PKWY,N,1
2014-06-03,'00,Burglary,'4F20,4300-4399,WEST SAM HOUSTON,PKWY,N,1
2014-06-23,15,Theft,16E30,5800-5899,WEST OREM,DR,-,1
2014-06-12,11,Theft,20G80,300-399,WEST OAKS MALL,-,-,1
2014-06-26,16,Theft,20G80,1000-1099,WEST OAKS MALL,-,-,1
2014-06-26,14,Theft,20G80,800-899,WEST OAKS MALL,-,-,1
2014-06-12,15,Theft,20G80,800-899,WEST OAKS MALL,-,-,1
2014-06-29,08,Theft,18F20,5100-5199,WEST OAK MEWS,-,-,1
2014-06-01,'12,Theft,'18F20,0-99,WEST OAK,DR,N,1
2014-05-29,'21,Theft,'1A50,1600-1699,WEST LP S,SER,E,1
2014-06-01,'03,Aggravated Assault,'15E30,8500-8599,WEST LP S,SER,E,1
2014-06-02,'11,Theft,'18F20,1600-1699,WEST LP S,SER,W,1
2014-06-02,'16,Theft,'1A50,1700-1799,WEST LP S,SER,E,1
2014-06-13,14,Theft,,5400-5499,WEST LOOP S SER,-,-,1
2014-06-14,03,Robbery,6B30,3500-3599,WEST LITTLE YORK,-,-,1
2014-06-12,09,Theft,1A10,,WEST LANE,-,-,1
2014-06-12,13,Theft,1A10,,WEST LANE,-,-,1
2014-04-01,'00,Burglary,'1A50,2700-2799,WEST LANE,DR,-,1
2014-06-24,01,Aggravated Assault,19G50,11600-11699,WEST BELLFORT,-,-,1
2014-06-24,20,Robbery,3B10,4200-4299,WEST 34TH STREET,-,-,1
2014-06-30,10,Theft,6B30,7300-7399,WEST,RD,-,1
2014-06-25,09,Theft,6B50,100-199,WEST,RD,-,1
2014-06-16,22,Theft,7C10,1900-1999,WEST,ST,-,1
2014-06-16,18,Theft,7C30,8400-8499,WEST,ST,-,1
2014-06-28,10,Auto Theft,HCSO,200-299,WEST,RD,-,2
2014-06-16,16,Theft,HCSO,200-299,WEST,RD,-,1
2014-05-31,'23,Auto Theft,'10H10,400-499,WEST,DR,-,1
2014-06-28,07,Theft,1A50,3700-3799,WESLAYAN,-,-,1
2014-06-13,12,Theft,1A50,4900-4999,WESLAYAN,-,-,1
2014-06-13,00,Theft,1A50,3700-3799,WESLAYAN,-,-,1
2014-06-14,16,Theft,1A50,4900-4999,WESLAYAN,-,-,1
2014-06-14,15,Theft,1A50,3300-3399,WESLAYAN,-,-,1
2014-06-19,12,Theft,1A50,5500-5599,WESLAYAN,-,-,1
2014-06-18,15,Auto Theft,1A50,5400-5499,WESLAYAN,-,-,2
2014-06-10,10,Theft,1A50,3600-3699,WESLAYAN,-,-,1
2014-06-17,07,Theft,1A50,3100-3199,WESLAYAN,-,-,1
2014-06-12,23,Theft,1A50,3700-3799,WESLAYAN,-,-,1
2014-06-20,16,Theft,OOJ,5600-5699,WESLAYAN,-,-,1
2014-06-01,'12,Theft,'1A50,3700-3799,WESLAYAN,-,-,1
2014-06-15,07,Theft,3B40,4600-4699,WERNER,-,-,1
2014-06-25,19,Auto Theft,3B40,4600-4699,WERNER,-,-,1
2014-06-21,04,Theft,3B40,4600-4699,WERNER,-,-,1
2014-06-10,08,Auto Theft,6B20,5400-5499,WERNER,-,-,2
2014-06-20,05,Auto Theft,6B20,5400-5499,WERNER,-,-,1
2014-06-02,'15,Burglary,'6B20,5400-5499,WERNER,ST,-,1
2014-06-14,12,Aggravated Assault,14D20,4700-4799,WENDA,-,-,1
2014-06-22,08,Auto Theft,14D20,4700-4799,WENDA,-,-,1
2014-06-22,16,Aggravated Assault,14D20,4800-4899,WENDA,ST,-,1
2014-06-24,22,Robbery,14D20,4600-4699,WENDA,-,-,1
2014-06-28,22,Burglary,14D20,4700-4799,WENDA,ST,-,1
2014-06-18,17,Theft,14D20,4700-4799,WENDA,ST,-,1
2014-06-25,22,Robbery,6B10,700-799,WELLINGTON,-,-,1
2014-06-27,22,Burglary,6B10,700-799,WELLINGTON,-,E,1
2014-06-24,22,Robbery,6B10,300-399,WELLINGTON,-,E,1
2014-06-22,16,Aggravated Assault,6B10,1000-1099,WELLINGTON,-,-,2
2014-06-17,16,Theft,7C30,2100-2199,WELLINGTON,-,-,1
2014-06-19,17,Burglary,7C30,1800-1899,WELLINGTON,-,-,1
2014-06-01,'01,Aggravated Assault,'1A20,1200-1299,WELCH,-,-,1
2014-06-20,08,Theft,20G40,12400-12499,WEDGEHILL,LN,-,1
2014-06-26,12,Theft,10H40,700-799,WEBSTER,-,-,1
2014-06-21,09,Robbery,10H40,1000-1099,WEBSTER,-,-,1
2014-06-22,04,Aggravated Assault,19G40,13200-13299,WEB,LN,-,1
2014-06-07,12,Theft,1A10,,WEAVER / LOCKWOOD DR,-,-,1
2014-06-13,10,Auto Theft,8C10,4600-4699,WEAVER,RD,-,1
2014-06-01,'12,Auto Theft,'8C10,4400-4499,WEAVER,RD,-,1
2014-06-02,'01,Auto Theft,'8C10,5100-5199,WEAVER,RD,-,1
2014-06-02,'15,Robbery,'8C10,5400-5499,WEAVER,RD,-,1
2014-06-02,'19,Auto Theft,'8C10,4400-4499,WEAVER,RD,-,1
2014-06-15,10,Theft,3B40,100-199,WEATHERLY,WAY,-,1
2014-06-19,15,Theft,11H10,700-799,WAYSIDE,-,-,1
2014-06-21,21,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-22,16,Theft,11H10,100-199,WAYSIDE,-,S,1
2014-06-23,13,Theft,11H10,2300-2399,WAYSIDE,-,-,1
2014-06-12,19,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-23,19,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-21,12,Burglary,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-28,22,Theft,11H10,100-199,WAYSIDE,-,S,1
2014-06-28,23,Auto Theft,11H10,2300-2399,WAYSIDE,-,-,1
2014-06-14,15,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-12,17,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-23,17,Burglary,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-28,14,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-28,15,Theft,11H10,2300-2399,WAYSIDE,-,-,1
2014-06-29,16,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-29,19,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-22,15,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-13,19,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-29,15,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-30,07,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-22,14,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-23,11,Theft,11H10,200-299,WAYSIDE,-,-,1
2014-06-21,16,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-18,20,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-29,16,Auto Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-28,16,Auto Theft,11H10,1200-1299,WAYSIDE,-,S,1
2014-06-14,11,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-22,17,Aggravated Assault,11H10,200-299,WAYSIDE,-,S,2
2014-06-16,15,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-26,12,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-27,20,Rape,11H10,2000-2099,WAYSIDE,-,S,1
2014-06-24,14,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-30,16,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-14,20,Theft,11H10,2300-2399,WAYSIDE,-,S,1
2014-06-27,11,Aggravated Assault,13D10,4600-4699,WAYSIDE,-,S,2
2014-06-29,12,Burglary,14D50,13200-13299,WAYSIDE,-,S,1
2014-06-20,07,Robbery,8C30,9400-9499,WAYSIDE,-,N,1
2014-06-26,20,Robbery,8C30,9200-9299,WAYSIDE,-,N,1
2014-06-27,16,Auto Theft,8C30,8700-8799,WAYSIDE,-,N,1
2014-06-12,01,Auto Theft,8C50,9500-9599,WAYSIDE,-,N,1
2014-06-28,19,Burglary,8C50,9500-9599,WAYSIDE,-,N,1
2014-05-02,'12,Theft,'8C30,9100-9199,WAYSIDE,-,N,1
2014-05-30,'18,Theft,'11H10,800-899,WAYSIDE,-,-,1
2014-05-31,'21,Auto Theft,'11H10,1000-1099,WAYSIDE,-,S,1
2014-06-01,'11,Theft,'11H10,2300-2399,WAYSIDE,-,S,1
2014-06-01,'16,Theft,'11H10,2300-2399,WAYSIDE,-,-,1
2014-06-01,'21,Auto Theft,'9C20,1300-1399,WAYSIDE,-,N,1
2014-06-12,10,Theft,15E30,4600-4699,WAYNESBORO,DR,-,1
2014-06-29,10,Theft,15E30,4300-4399,WAYNESBORO,DR,-,1
2014-06-13,16,Burglary,7C20,6100-6199,WAYNE,-,-,1
2014-06-18,15,Auto Theft,6B60,17600-17699,WAYFOREST,DR,-,1
2014-06-18,21,Robbery,6B60,17500-17599,WAYFOREST,DR,-,1
2014-06-25,17,Robbery,6B60,17600-17699,WAYFOREST,DR,-,1
2014-06-02,'00,Rape,'6B60,17600-17699,WAYFOREST,DR,-,1
2014-06-17,07,Theft,15E30,11200-11299,WAXWING,-,-,1
2014-06-22,11,Theft,9C20,6900-6999,WAXAHACHIE,-,-,1
2014-06-16,15,Theft,2A30,1100-1199,WAVERLY,-,-,1
2014-06-12,04,Theft,2A30,600-699,WAVERLY,-,-,1
2014-06-26,03,Theft,1A20,1000-1099,WAUGH,DR,-,1
2014-06-22,12,Theft,1A20,500-599,WAUGH,DR,-,1
2014-06-26,01,Theft,1A20,2000-2099,WAUGH,DR,-,1
2014-06-24,19,Theft,1A20,1000-1099,WAUGH,DR,-,1
2014-06-25,23,Theft,2A50,0-99,WAUGH,DR,-,1
2014-06-06,15,Theft,2A50,0-99,WAUGH,DR,-,1
2014-06-01,'10,Theft,'1A20,2500-2599,WAUGH,-,-,1
2014-06-02,'17,Theft,'1A20,1000-1099,WAUGH,-,-,1
2014-06-10,17,Theft,1A10,3700-3799,WATONGA,-,-,1
2014-06-17,07,Theft,3B10,3700-3799,WATONGA,-,-,1
2014-06-15,07,Theft,3B10,4000-4099,WATONGA,-,-,1
2014-06-01,'16,Theft,'3B10,3700-3799,WATONGA,BLVD,-,1
2014-06-02,'09,Auto Theft,'3B10,4000-4099,WATONGA,BLVD,-,1
2014-06-18,19,Theft,18F20,2800-2899,WATERWALL,DR,-,1
